date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-10-18,12.17,12.34,12.33,12.12,126044.36,0.18,1.48,12.284,12.194,12.314,122842.2,139321.37,183249.96,0.33
2016-10-17,12.3,12.34,12.15,12.13,104909.53,-0.12,-0.98,12.312,12.158,12.341,169624.97,144468.94,194473.01,0.28
2016-10-14,12.31,12.36,12.26,12.16,100890.21,-0.07,-0.57,12.284,12.166,12.383,164030.04,149412.87,247330.65,0.27
2016-10-13,12.36,12.42,12.33,12.24,120555.0,-0.02,-0.16,12.228,12.189,12.417,162930.89,166447.88,292661.57,0.32
2016-10-12,12.36,12.49,12.35,12.31,161811.88,-0.12,-0.96,12.162,12.19,12.403,156127.75,168995.31,299852.82,0.43
2016-10-11,12.35,12.62,12.47,12.33,359958.22,0.46,3.83,12.104,12.182,12.378,155800.54,173845.12,303348.75,0.95
2016-09-30,11.99,12.05,12.01,11.95,76934.89,0.02,0.17,12.004,12.178,12.335,119312.92,157088.33,290611.36,0.2
2016-09-29,12.02,12.1,11.98,11.96,95394.46,-0.02,-0.17,12.048,12.228,12.32,134795.69,169804.16,294387.27,0.25
2016-09-28,12.15,12.16,12.0,11.97,86539.32,-0.06,-0.5,12.15,12.289,12.301,169964.87,186509.94,297238.42,0.23
2016-09-27,11.95,12.14,12.06,11.83,160175.8,0.08,0.67,12.218,12.367,12.284,181862.87,215005.96,300820.16,0.42
2016-09-26,12.24,12.38,11.97,11.92,177520.12,-0.27,-2.21,12.26,12.434,12.264,191889.7,227178.55,301465.58,0.47
2016-09-23,12.51,12.56,12.23,12.23,154348.77,-0.26,-2.08,12.352,12.524,12.249,194863.74,244477.08,302835.41,0.41
2016-09-22,12.37,12.75,12.49,12.35,271240.34,0.15,1.22,12.408,12.6,12.219,204812.62,345248.42,324527.57,0.72
2016-09-21,12.31,12.37,12.34,12.24,146029.3,0.07,0.57,12.428,12.645,12.193,203055.02,418875.26,317439.22,0.39
2016-09-20,12.44,12.48,12.27,12.21,210309.97,-0.17,-1.37,12.516,12.615,12.171,248149.04,430710.32,316443.73,0.55
2016-09-19,12.5,12.57,12.43,12.38,192390.31,-0.08,-0.64,12.608,12.573,12.159,262467.41,432852.38,312355.18,0.51
2016-09-14,12.48,12.59,12.51,12.3,204093.16,-0.07,-0.56,12.696,12.492,12.144,294090.41,424134.39,310927.37,0.54
2016-09-13,12.65,12.78,12.59,12.51,262452.34,-0.19,-1.49,12.792,12.411,12.129,485684.23,418970.38,306839.9,0.69
2016-09-12,12.46,12.81,12.78,12.28,371499.44,0.05,0.39,12.862,12.312,12.111,634695.5,407966.9,303230.83,0.98
2016-09-09,12.8,12.93,12.73,12.63,281901.78,-0.15,-1.17,12.714,12.2,12.084,613271.6,386634.37,299800.23,0.74
2016-09-08,12.96,13.02,12.87,12.7,350505.34,-0.11,-0.85,12.538,12.093,12.044,603237.36,375752.61,292961.45,0.92
2016-09-07,13.15,13.55,12.99,12.96,1162062.25,0.03,0.23,12.288,11.974,11.992,554178.36,361193.75,285113.81,3.06
2016-09-06,12.11,13.2,12.94,12.07,1007508.69,0.9,7.47,12.03,11.837,11.945,352256.53,303806.72,236489.11,2.66
2016-09-05,11.82,12.06,12.04,11.8,264379.94,0.2,1.69,11.762,11.741,11.909,181238.31,216003.18,194842.2,0.7
2016-09-02,11.6,11.85,11.85,11.54,231730.58,0.23,1.98,11.686,11.726,11.916,159997.13,202177.13,187526.36,0.61
2016-09-01,11.7,11.75,11.62,11.61,105210.34,-0.08,-0.68,11.648,11.745,11.93,148267.86,191857.98,180347.47,0.28
