date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-10-18,24.3,25.54,25.29,24.3,555621.44,-1.43,-5.35,26.46,26.38,26.023,327380.75,276109.08,276123.82,5.79
2016-10-14,26.28,26.74,26.72,25.57,308536.66,0.44,1.67,26.794,26.456,26.028,292337.36,256015.26,260474.98,3.21
2016-10-13,27.16,27.25,26.28,26.21,307642.0,-0.87,-3.2,26.682,26.494,25.945,261541.87,271710.5,256553.13,3.21
2016-10-12,26.7,27.47,27.15,26.62,259789.55,0.29,1.08,26.618,26.521,25.877,229136.13,271133.39,248773.67,2.71
2016-10-11,27.0,27.15,26.86,26.71,205314.12,-0.1,-0.37,26.366,26.439,25.742,216559.96,289773.62,241198.43,2.14
2016-10-10,26.68,27.58,26.96,26.31,380404.47,0.8,3.06,26.3,26.293,25.619,224837.41,290886.94,236611.69,3.96
2016-09-30,25.83,26.45,26.16,25.73,154559.19,0.2,0.77,26.118,26.122,25.504,219693.17,267999.92,225887.24,1.61
2016-09-29,25.89,26.36,25.96,25.83,145613.33,0.07,0.27,26.306,26.023,25.426,281879.14,271722.57,223493.15,1.52
2016-09-28,26.49,26.49,25.89,25.82,196908.69,-0.64,-2.41,26.424,25.906,25.362,313130.65,268051.4,228754.81,2.05
2016-09-27,26.02,26.53,26.53,25.85,246701.38,0.48,1.84,26.512,25.769,25.275,362987.28,268102.02,226951.29,2.57
2016-09-26,27.1,27.39,26.05,25.92,354683.25,-1.05,-3.88,26.286,25.665,25.176,356936.47,276138.55,221399.42,3.7
2016-09-23,26.59,27.78,27.1,26.49,465489.03,0.55,2.07,26.126,25.6,25.098,316306.67,264934.69,212773.47,4.85
2016-09-22,26.53,26.74,26.55,26.2,301870.88,0.22,0.84,25.74,25.396,24.98,261566.0,241395.75,195934.19,3.15
2016-09-21,25.32,26.87,26.33,25.03,446191.88,0.93,3.66,25.388,25.233,24.901,222972.16,226413.95,188813.1,4.65
2016-09-20,25.26,25.87,25.4,25.1,216447.3,0.15,0.59,25.026,25.045,24.838,173216.76,192623.25,178553.88,2.26
2016-09-19,25.15,25.29,25.25,24.91,151534.27,0.08,0.32,25.044,24.945,24.811,195340.64,182336.44,174240.88,1.58
2016-09-14,24.6,25.35,25.17,24.4,191785.69,0.38,1.53,25.074,24.885,24.797,213562.71,183774.56,179045.75,2.0
2016-09-13,24.7,24.86,24.79,24.42,108901.64,0.27,1.1,25.052,24.828,24.801,221225.5,175263.74,183940.23,1.13
2016-09-12,24.99,25.14,24.52,24.39,197414.88,-0.97,-3.81,25.078,24.817,24.804,229855.74,189458.22,189665.51,2.06
2016-09-09,25.41,26.14,25.49,25.21,327066.72,0.09,0.35,25.064,24.78,24.832,212029.74,185800.56,197463.21,3.41
2016-09-08,25.2,25.71,25.4,25.07,242644.62,0.34,1.36,24.846,24.686,24.742,169332.25,166660.28,186596.36,2.53
