date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-10-18,12.96,13.18,13.16,12.79,839051.19,0.08,0.61,12.82,12.281,11.953,1073455.9,714628.33,477759.15,4.0
2016-10-17,12.9,13.45,13.08,12.85,1365786.38,0.25,1.95,12.762,12.116,11.899,1110474.76,649014.13,447249.68,6.51
2016-10-14,12.48,13.25,12.83,12.43,1371507.12,0.3,2.39,12.486,11.948,11.854,899526.5,534864.76,388091.29,6.54
2016-10-13,12.5,12.78,12.53,12.43,762004.75,0.03,0.24,12.19,11.845,11.824,659538.83,418138.85,332900.5,3.63
2016-10-12,12.8,12.8,12.5,12.44,1028930.06,-0.37,-2.88,11.96,11.781,11.809,536587.35,366688.71,317095.2,4.9
2016-10-11,11.72,12.87,12.87,11.63,1024145.5,1.17,10.0,11.742,11.724,11.794,355800.77,313011.97,274689.55,4.88
2016-10-10,11.44,11.7,11.7,11.37,311045.09,0.35,3.08,11.47,11.599,11.76,187553.51,225385.8,233876.41,1.48
2016-09-30,11.35,11.42,11.35,11.32,171568.73,-0.03,-0.26,11.41,11.589,11.789,170203.01,212058.64,232772.31,0.82
2016-09-29,11.44,11.49,11.38,11.38,147247.38,-0.03,-0.26,11.5,11.597,11.833,176738.88,212925.16,235326.39,0.7
2016-09-28,11.53,11.54,11.41,11.39,124997.13,-0.1,-0.87,11.602,11.609,11.879,196790.06,218510.8,236081.59,0.6
2016-09-27,11.45,11.59,11.51,11.33,182909.2,0.11,0.96,11.706,11.624,11.923,270223.17,240889.96,240224.83,0.87
2016-09-26,11.8,11.8,11.4,11.38,224292.59,-0.4,-3.39,11.728,11.681,11.962,263218.09,245485.22,245805.76,1.07
2016-09-23,11.95,12.01,11.8,11.75,204248.09,-0.09,-0.76,11.768,11.76,12.011,253914.27,241317.82,248801.94,0.97
2016-09-22,11.94,12.0,11.89,11.83,247503.31,-0.04,-0.34,11.694,11.802,12.05,249111.44,247662.15,247105.84,1.18
2016-09-21,11.68,12.24,11.93,11.65,492162.66,0.31,2.67,11.616,11.837,12.089,240231.54,267501.69,243241.04,2.35
2016-09-20,11.63,11.7,11.62,11.53,147883.8,0.02,0.17,11.542,11.863,12.121,211556.75,236367.12,228213.42,0.7
2016-09-19,11.45,11.69,11.6,11.44,177773.48,0.17,1.49,11.634,11.921,12.181,227752.36,242367.01,231488.63,0.85
2016-09-14,11.44,11.54,11.43,11.38,180233.94,-0.07,-0.61,11.752,11.989,12.243,228721.38,253485.98,238781.86,0.86
2016-09-13,11.67,11.7,11.5,11.43,203103.81,-0.06,-0.52,11.91,12.069,12.319,246212.87,257727.63,253518.1,0.97
2016-09-12,11.88,11.88,11.56,11.5,348788.72,-0.52,-4.3,12.058,12.149,12.379,294771.84,253652.37,258812.37,1.66
2016-09-09,12.19,12.27,12.08,12.04,228861.84,-0.11,-0.9,12.184,12.222,12.44,261177.5,239559.7,265981.73,1.09
2016-09-08,12.2,12.3,12.19,12.12,182618.59,-0.03,-0.24,12.208,12.242,12.455,256981.67,246126.3,265102.01,0.87
2016-09-07,12.22,12.34,12.22,12.18,267691.38,-0.02,-0.16,12.226,12.262,12.456,278250.58,256286.06,270433.73,1.28
2016-09-06,12.19,12.24,12.24,11.82,445898.69,0.05,0.41,12.228,12.298,12.47,269242.38,246549.52,268649.75,2.13
2016-09-05,12.28,12.34,12.19,12.16,180816.98,-0.01,-0.08,12.24,12.341,12.493,212532.9,218980.38,256837.15,0.86
2016-09-02,12.29,12.37,12.2,12.17,207882.69,-0.08,-0.65,12.26,12.379,12.517,217941.9,220059.72,262004.03,0.99
2016-09-01,12.25,12.46,12.28,12.21,288963.16,0.05,0.41,12.276,12.441,12.53,235270.93,220610.24,273851.12,1.38
2016-08-31,12.33,12.33,12.23,12.14,222650.39,-0.07,-0.57,12.298,12.496,12.533,234321.55,224077.74,270441.56,1.06
2016-08-30,12.3,12.36,12.3,12.27,162351.27,0.01,0.08,12.368,12.568,12.531,223856.66,249308.58,269161.6,0.77
2016-08-29,12.3,12.37,12.29,12.23,207861.98,0.01,0.08,12.442,12.608,12.531,225427.86,263972.37,268411.99,0.99
2016-08-26,12.39,12.46,12.28,12.26,294527.84,-0.11,-0.89,12.498,12.658,12.528,222177.54,292403.76,270357.03,1.4
2016-08-25,12.5,12.51,12.39,12.22,284216.25,-0.19,-1.51,12.606,12.667,12.534,205949.55,284077.71,272147.81,1.35
2016-08-24,12.66,12.71,12.58,12.56,170325.95,-0.09,-0.71,12.694,12.649,12.543,213833.93,284581.39,288497.17,0.81
2016-08-23,12.56,12.68,12.67,12.56,170207.3,0.1,0.8,12.768,12.641,12.563,274760.5,290749.97,314030.52,0.81
2016-08-22,12.84,12.9,12.57,12.55,191610.34,-0.25,-1.95,12.774,12.644,12.628,302516.88,294693.91,322443.85,0.91
2016-08-19,12.83,12.89,12.82,12.73,213387.92,-0.01,-0.08,12.818,12.654,12.688,362629.98,303948.35,328369.42,1.02
2016-08-18,12.9,13.07,12.83,12.77,323638.12,-0.12,-0.93,12.728,12.618,12.738,362205.88,327092.0,334715.99,1.54
2016-08-17,12.74,13.04,12.95,12.69,474958.81,0.25,1.97,12.604,12.569,12.8,355328.86,316805.39,344216.61,2.26
2016-08-16,12.81,12.86,12.7,12.69,308989.22,-0.09,-0.7,12.514,12.494,12.856,306739.45,289014.63,341207.73,1.47
2016-08-15,12.41,12.9,12.79,12.3,492175.84,0.42,3.4,12.514,12.454,12.934,286870.94,272851.6,346097.99,2.35
2016-08-12,12.24,12.37,12.37,12.2,211267.39,0.16,1.31,12.49,12.397,13.005,245266.71,248310.3,349972.17,1.01
2016-08-11,12.5,12.53,12.21,12.21,289253.03,-0.29,-2.32,12.508,12.401,13.086,291978.13,260217.9,362663.54,1.38
2016-08-10,12.68,12.76,12.5,12.5,232011.78,-0.2,-1.57,12.534,12.436,13.183,278281.92,292412.95,364175.96,1.11
2016-08-09,12.68,12.72,12.7,12.57,209646.66,0.03,0.24,12.474,12.485,13.265,271289.81,337311.07,381642.56,1.0
2016-08-08,12.43,12.67,12.67,12.3,284154.69,0.21,1.69,12.394,12.611,13.326,258832.26,350193.78,396282.1,1.35
2016-08-05,12.75,12.94,12.46,12.44,444824.5,0.12,0.97,12.304,12.721,13.383,251353.89,352790.49,399283.85,2.12
2016-08-04,12.2,12.37,12.34,12.16,220771.95,0.14,1.15,12.294,12.857,13.455,228457.67,342339.97,396565.56,1.05
2016-08-03,12.33,12.35,12.2,12.12,197051.23,-0.1,-0.81,12.338,13.03,13.546,306543.98,371627.83,415905.91,0.94
2016-08-02,12.23,12.36,12.3,12.21,147358.95,0.08,0.66,12.496,13.218,13.651,403332.33,393400.83,428273.63,0.7
2016-08-01,12.34,12.38,12.22,12.06,246762.84,-0.19,-1.53,12.828,13.413,13.754,441555.3,419344.37,449504.04,1.18
2016-07-29,12.6,12.67,12.41,12.22,330343.38,-0.15,-1.19,13.138,13.612,13.862,454227.08,451634.04,474523.79,1.57
2016-07-28,12.93,13.1,12.56,12.22,611203.5,-0.43,-3.31,13.42,13.771,13.955,456222.26,465109.18,484484.91,2.91
2016-07-27,13.98,14.08,12.99,12.92,680993.0,-0.97,-6.95,13.722,13.93,14.043,436711.69,435938.97,478650.21,3.25
2016-07-26,13.75,14.08,13.96,13.73,338473.78,0.19,1.38,13.94,14.045,14.11,383469.33,425974.05,473404.1,1.61
2016-07-25,13.81,13.89,13.77,13.65,310121.72,-0.05,-0.36,13.998,14.041,14.14,397133.44,442370.42,500456.49,1.48
2016-07-22,14.0,14.12,13.82,13.81,340319.31,-0.25,-1.78,14.086,14.044,14.159,449041.0,445777.22,520021.02,1.62
2016-07-21,14.2,14.25,14.07,14.05,513650.62,-0.01,-0.07,14.122,14.053,14.149,473996.1,450791.15,533489.87,2.45
2016-07-20,14.25,14.32,14.08,14.03,414781.22,-0.17,-1.19,14.138,14.061,14.133,435166.26,460183.98,529746.38,1.98
2016-07-19,14.21,14.35,14.25,14.12,406794.31,0.04,0.28,14.15,14.084,14.126,468478.77,463146.42,530988.41,1.94
2016-07-18,13.9,14.37,14.21,13.82,569659.56,0.21,1.5,14.084,14.095,14.084,487607.41,479663.7,535350.95,2.72
2016-07-15,14.17,14.44,14.0,13.98,465094.78,-0.15,-1.06,14.002,14.111,14.06,442513.43,497413.53,525884.32,2.22
2016-07-14,14.14,14.16,14.15,13.96,319501.41,0.01,0.07,13.984,14.138,14.054,427586.2,503860.63,534552.26,1.52
2016-07-13,14.0,14.26,14.14,13.82,581343.81,0.22,1.58,13.984,14.155,14.04,485201.71,521361.44,542877.77,2.77
2016-07-12,13.8,13.97,13.92,13.5,502437.47,0.12,0.87,14.018,14.174,14.025,457814.07,520834.15,550425.71,2.39
2016-07-11,13.94,14.05,13.8,13.79,344189.69,-0.11,-0.79,14.106,14.239,13.969,471720.0,558542.56,544657.62,1.64
2016-07-08,14.1,14.1,13.91,13.85,390458.62,-0.24,-1.7,14.22,14.274,13.919,552313.64,594264.82,551689.87,1.86
2016-07-07,14.29,14.31,14.15,13.8,607578.94,-0.16,-1.12,14.292,14.245,13.918,580135.06,616188.59,553881.16,2.9
2016-07-06,14.3,14.4,14.31,14.18,444405.62,-0.05,-0.35,14.326,14.205,13.908,557521.18,599308.77,545192.87,2.12
2016-07-05,14.35,14.56,14.36,14.28,571967.12,-0.01,-0.07,14.33,14.167,13.89,583854.23,598830.4,550409.19,2.73
2016-07-04,14.17,14.57,14.37,14.11,747157.88,0.1,0.7,14.372,14.073,13.874,645365.12,591038.19,561472.81,3.56
2016-07-01,14.45,14.6,14.27,14.13,529565.75,-0.05,-0.35,14.328,14.009,13.837,636215.99,554355.11,551248.55,2.52
2016-06-30,14.36,14.55,14.32,14.2,494509.53,-0.01,-0.07,14.198,13.97,13.798,652242.12,565243.89,557392.3,2.36
2016-06-29,14.59,14.68,14.33,14.26,576070.88,-0.24,-1.65,14.084,13.924,13.748,641096.36,564394.1,568212.21,2.75
2016-06-28,14.02,14.57,14.57,13.93,879521.56,0.42,2.97,14.004,13.876,13.651,613806.58,580017.28,553707.35,4.19
2016-06-27,13.51,14.29,14.15,13.51,701412.25,0.53,3.89,13.774,13.699,13.561,536711.26,530772.68,527262.99,3.34
2016-06-24,13.71,13.86,13.62,13.05,609696.38,-0.13,-0.94,13.69,13.564,14.179,472494.23,509114.92,503874.12,2.91
2016-06-23,13.89,14.08,13.75,13.66,438780.72,-0.18,-1.29,13.742,13.591,14.806,478245.66,491573.74,482556.8,2.09
2016-06-22,13.28,13.93,13.93,13.14,439621.97,0.51,3.8,13.764,13.61,15.421,487691.85,491076.97,469317.67,2.1
2016-06-21,13.95,14.12,13.42,13.25,494045.0,-0.31,-2.26,13.748,13.612,16.042,546227.98,501987.97,461814.35,2.36
2016-06-20,13.89,13.97,13.73,13.51,380327.09,-0.15,-1.08,13.624,13.675,16.641,524834.09,531907.42,450419.52,1.81
2016-06-17,13.9,14.45,13.88,13.8,638453.5,0.02,0.14,13.438,13.664,17.176,545735.61,548141.99,440656.44,3.04
2016-06-16,13.74,14.08,13.86,13.61,486011.69,0.01,0.07,13.44,13.625,17.701,504901.82,549540.7,419913.1,2.32
2016-06-15,12.63,14.0,13.85,12.63,732302.62,1.05,8.2,13.456,13.572,18.292,494462.09,572030.31,406498.11,3.49
2016-06-14,12.71,12.89,12.8,12.53,387075.56,0.0,0.0,13.476,13.425,18.881,457747.96,527397.42,379109.47,1.85
2016-06-13,13.6,13.83,12.8,12.72,484834.69,-1.09,-7.85,13.726,13.423,19.487,538980.76,523753.31,370034.19,2.31
2016-06-08,13.89,14.04,13.89,13.63,434284.53,-0.05,-0.36,13.89,14.794,20.111,550548.37,498633.32,354335.29,2.07
