date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-10-18,44.0,45.05,44.83,43.91,46420.82,0.56,1.26,43.826,43.14,43.029,41619.96,38291.22,40252.2,0.45
2016-10-17,43.52,45.07,44.24,43.5,75530.05,0.62,1.42,43.52,42.847,42.98,39022.71,37277.38,42915.86,0.73
2016-10-14,43.0,43.8,43.6,42.65,38877.59,0.61,1.42,43.37,42.628,42.947,36210.81,33416.94,43579.7,0.38
2016-10-13,43.49,43.68,43.03,42.71,21392.27,-0.4,-0.92,43.084,42.571,42.916,32830.53,32223.96,44431.4,0.21
2016-10-12,43.37,43.49,43.43,43.05,25879.08,0.14,0.32,42.804,42.56,42.935,33403.65,33715.59,49863.56,0.25
2016-10-11,43.49,43.69,43.3,43.22,33434.55,-0.18,-0.41,42.454,42.517,42.93,34962.48,33157.03,55778.74,0.32
2016-10-10,42.16,43.6,43.49,42.16,61470.55,1.31,3.11,42.174,42.487,42.872,35532.06,31787.12,64926.88,0.6
2016-09-30,41.63,42.39,42.17,41.5,21976.19,0.54,1.3,41.886,42.435,42.69,30623.06,29442.67,64524.79,0.21
2016-09-29,41.69,42.04,41.63,41.23,24257.9,-0.05,-0.12,42.058,42.509,42.561,31617.38,31333.56,65081.17,0.23
2016-09-28,42.2,42.2,41.68,41.1,33673.23,-0.21,-0.5,42.316,42.711,42.446,34027.52,36054.61,65103.19,0.33
2016-09-27,41.98,42.08,41.9,41.22,36282.43,-0.1,-0.24,42.58,42.918,42.33,31351.58,42213.17,65279.44,0.35
2016-09-26,43.02,43.18,42.05,41.83,36925.56,-0.97,-2.25,42.8,43.113,42.229,28042.18,48554.34,65011.67,0.36
2016-09-23,43.0,43.38,43.03,42.8,26947.8,0.11,0.26,42.984,43.266,42.121,28262.28,53742.47,64098.27,0.26
2016-09-22,43.2,43.2,42.92,42.61,36308.56,-0.07,-0.16,42.96,43.261,41.971,31049.73,56638.84,64824.63,0.35
2016-09-21,43.27,43.27,43.0,42.93,20293.53,0.0,0.0,43.106,43.31,41.825,38081.71,66011.54,65521.49,0.2
2016-09-20,43.06,43.22,43.0,42.81,19735.46,0.04,0.09,43.256,43.343,41.663,53074.77,78400.44,68122.61,0.19
2016-09-19,42.88,43.65,42.97,42.61,38026.04,0.08,0.19,43.426,43.256,41.475,69066.51,98066.64,68630.41,0.37
2016-09-14,43.41,43.5,42.91,42.66,40885.06,-0.72,-1.65,43.548,42.944,41.289,79222.66,99606.91,69160.47,0.4
2016-09-13,44.0,44.13,43.65,42.58,71468.47,-0.13,-0.3,43.562,42.612,41.123,82227.95,98828.79,68602.57,0.69
2016-09-12,43.1,43.9,43.75,42.89,95258.82,-0.12,-0.27,43.514,42.181,40.9,93941.38,94151.76,71444.02,0.92
2016-09-09,43.69,45.28,43.85,43.62,99694.15,0.25,0.57,43.43,41.741,40.701,103726.12,88345.72,71186.37,0.97
2016-09-08,43.16,43.91,43.58,42.8,88806.81,0.59,1.37,43.086,41.344,40.497,127066.77,81468.99,67077.91,0.86
2016-09-07,43.45,43.63,42.98,42.87,55911.51,-0.47,-1.08,42.34,40.975,40.297,119991.15,74454.08,63929.76,0.54
2016-09-06,43.29,44.5,43.41,42.82,130035.59,0.07,0.16,41.662,40.681,40.145,115429.63,73010.42,62450.99,1.26
2016-09-05,42.3,44.19,43.33,41.51,144182.53,1.21,2.87,40.848,40.339,39.969,94362.14,65031.43,58461.3,1.4
2016-09-02,39.75,42.18,42.13,39.75,216397.41,2.27,5.7,40.052,39.982,39.813,72965.31,57844.78,52537.06,2.1
2016-09-01,39.6,40.18,39.85,39.4,53428.73,0.25,0.63,39.602,39.694,39.675,35871.22,39194.18,44017.78,0.52
2016-08-31,39.35,39.85,39.59,39.35,33103.88,0.24,0.61,39.61,39.634,39.682,28917.0,38714.03,42902.74,0.32
2016-08-30,39.35,39.49,39.34,39.19,24698.16,-0.01,-0.03,39.7,39.633,39.697,30591.22,38376.35,43275.69,0.24
2016-08-29,39.7,39.98,39.35,39.18,37198.39,-0.53,-1.33,39.83,39.619,39.776,35700.72,48736.28,44434.86,0.36
2016-08-26,39.9,40.01,39.88,39.66,30926.93,-0.01,-0.03,39.912,39.66,39.798,42724.25,54027.03,45383.31,0.3
2016-08-25,39.9,40.03,39.89,39.35,18657.63,-0.16,-0.4,39.786,39.65,39.854,42517.15,52686.82,45535.39,0.18
2016-08-24,40.2,40.22,40.04,39.81,41474.98,0.04,0.1,39.658,39.619,39.91,48511.07,53405.45,49745.95,0.4
2016-08-23,39.77,40.59,39.99,39.71,50245.67,0.21,0.53,39.566,39.609,39.902,46161.48,51891.56,51327.44,0.49
2016-08-22,39.43,40.1,39.76,39.37,72316.04,0.47,1.2,39.408,39.599,39.909,61771.84,51891.17,50125.53,0.7
2016-08-19,39.27,39.38,39.25,38.8,29891.42,-0.02,-0.05,39.408,39.644,39.91,65329.81,47229.34,48444.07,0.29
2016-08-18,39.62,39.77,39.25,38.85,48627.22,-0.34,-0.86,39.514,39.656,39.922,62856.49,48841.39,49124.9,0.47
2016-08-17,39.3,39.67,39.58,39.2,29727.03,0.32,0.81,39.58,39.73,39.968,58299.84,47091.45,51398.97,0.29
2016-08-16,39.7,39.99,39.2,39.0,128297.48,-0.57,-1.43,39.652,39.761,39.914,57621.64,48175.04,50909.85,1.24
2016-08-15,39.75,40.44,39.76,39.58,90105.88,-0.01,-0.03,39.79,39.933,39.877,42010.51,40133.44,46570.13,0.87
2016-08-12,39.5,39.89,39.78,39.38,17524.82,0.19,0.48,39.88,39.935,39.839,29128.88,36739.6,44004.94,0.17
2016-08-11,39.55,40.4,39.58,39.55,25843.98,-0.27,-0.68,39.798,40.057,39.815,34826.29,38383.97,45668.43,0.25
2016-08-10,39.8,40.42,39.94,39.73,26336.03,0.03,0.07,39.88,40.2,39.766,35883.07,46086.44,46701.95,0.25
2016-08-09,40.08,40.09,39.89,39.06,50241.82,-0.34,-0.84,39.87,40.195,39.69,38728.44,50763.33,49671.59,0.49
2016-08-08,39.46,40.31,40.21,39.05,25697.74,0.85,2.16,40.076,40.218,39.629,38256.38,48359.88,52741.8,0.25
2016-08-05,40.1,40.1,39.37,39.2,46011.87,-0.63,-1.57,39.99,40.175,39.457,44350.32,49658.79,54101.95,0.45
2016-08-04,39.82,40.4,39.99,39.65,31127.89,0.09,0.23,40.316,40.187,39.304,41941.64,49408.41,53123.46,0.3
2016-08-03,40.68,41.2,39.89,39.85,40562.9,-0.94,-2.3,40.52,40.206,39.136,56289.82,55706.48,54096.82,0.39
2016-08-02,39.54,41.05,40.92,39.06,47881.51,1.15,2.89,40.52,40.067,38.959,62798.22,53644.66,54220.62,0.46
2016-08-01,40.96,41.25,39.78,39.61,56167.44,-1.23,-3.0,40.36,39.821,38.706,58463.39,53006.82,53032.27,0.54
2016-07-29,41.1,41.31,41.0,40.68,33968.48,-0.02,-0.05,40.36,39.743,38.515,54967.27,51270.29,51790.67,0.33
2016-07-28,39.67,41.23,41.01,39.67,102868.75,1.06,2.65,40.058,39.573,38.239,56875.18,52952.9,51418.91,1.0
2016-07-27,40.29,40.53,39.89,38.75,73104.91,-0.21,-0.52,39.892,39.331,37.977,55123.14,47317.45,48336.3,0.71
2016-07-26,39.7,40.32,40.12,39.51,26207.36,0.34,0.85,39.614,39.184,37.776,44491.11,48579.85,49996.81,0.25
2016-07-25,39.38,40.2,39.78,39.21,38686.83,0.31,0.79,39.282,39.04,37.538,47550.25,57123.72,52439.59,0.37
2016-07-22,39.96,40.2,39.49,39.0,43508.07,-0.69,-1.72,39.126,38.739,37.295,47573.31,58545.11,51958.94,0.42
2016-07-21,38.55,41.05,40.18,38.51,94108.53,1.68,4.36,39.088,38.421,37.045,49030.62,56838.52,50766.89,0.91
2016-07-20,38.47,38.98,38.5,38.3,19944.74,0.03,0.08,38.77,38.065,36.792,39511.76,52487.16,46599.96,0.19
2016-07-19,38.93,38.95,38.46,38.21,41503.09,-0.51,-1.31,38.754,37.85,36.62,52668.6,54796.58,46273.07,0.4
2016-07-18,39.31,39.31,39.0,38.26,38802.14,-0.3,-0.76,38.798,37.591,36.441,66697.19,53057.71,45500.55,0.38
2016-07-15,38.59,39.49,39.3,38.31,50794.61,0.7,1.81,38.352,37.286,36.223,69516.91,52311.04,44393.27,0.49
2016-07-14,38.38,39.0,38.59,38.22,46514.2,0.17,0.44,37.754,36.904,35.996,64646.41,49884.93,42783.39,0.45
2016-07-13,38.78,39.3,38.42,38.2,85728.97,-0.26,-0.67,37.36,36.622,35.798,65462.57,49355.16,41381.46,0.83
2016-07-12,36.88,38.8,38.68,36.72,111646.02,1.89,5.14,36.946,36.368,35.624,56924.57,51413.77,37962.49,1.08
2016-07-11,36.35,37.49,36.77,36.3,52900.75,0.45,1.24,36.384,36.036,35.419,39418.23,47755.46,33192.61,0.51
2016-07-08,36.48,36.5,36.31,36.01,26442.1,-0.32,-0.87,36.22,35.85,35.306,35105.18,45372.76,33401.24,0.26
2016-07-07,36.34,36.98,36.62,36.21,50594.99,0.28,0.77,36.054,35.669,35.291,35123.44,44695.26,33320.52,0.49
2016-07-06,35.94,36.51,36.35,35.52,43038.97,0.46,1.28,35.884,35.518,35.278,33247.75,40712.76,31562.71,0.42
2016-07-05,36.0,36.1,35.87,35.76,24114.36,-0.08,-0.22,35.79,35.389,35.296,45902.97,37749.55,30884.25,0.23
2016-07-04,35.46,35.96,35.95,35.46,31335.47,0.47,1.32,35.688,35.291,35.327,56092.68,37943.39,31075.86,0.3
2016-07-01,35.9,36.0,35.48,35.3,26533.42,-0.28,-0.78,35.48,35.159,35.333,55640.34,36475.49,30570.42,0.26
2016-06-30,36.0,36.14,35.77,35.63,41216.53,-0.12,-0.33,35.284,35.087,35.366,54267.08,35681.85,31070.86,0.4
