date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-10-18,4.54,4.63,4.62,4.53,213630.22,0.07,1.54,4.58,4.555,4.5,155615.96,132436.92,142357.23,0.77
2016-10-17,4.57,4.6,4.55,4.54,141015.84,-0.02,-0.44,4.57,4.543,4.498,132006.09,122734.59,141782.65,0.51
2016-10-14,4.57,4.57,4.57,4.52,114975.79,0.0,0.0,4.574,4.536,4.503,135443.13,131735.03,141830.24,0.41
2016-10-13,4.6,4.6,4.57,4.56,136004.23,-0.02,-0.44,4.57,4.527,4.509,137986.58,137822.89,150314.52,0.49
2016-10-12,4.56,4.61,4.59,4.54,172453.73,0.02,0.44,4.552,4.515,4.512,128922.14,136623.39,150824.22,0.62
2016-10-11,4.56,4.58,4.57,4.54,95580.87,0.0,0.0,4.53,4.499,4.512,109257.88,129898.36,146634.11,0.34
2016-10-10,4.56,4.58,4.57,4.53,158201.02,0.02,0.44,4.516,4.484,4.511,113463.08,128868.06,146503.39,0.57
2016-09-30,4.49,4.56,4.55,4.47,127693.04,0.06,1.34,4.498,4.471,4.511,128026.94,126746.33,143897.38,0.46
2016-09-29,4.49,4.52,4.48,4.47,90682.02,0.01,0.22,4.484,4.456,4.513,137659.21,128650.36,141692.71,0.33
2016-09-28,4.53,4.54,4.48,4.47,74132.43,-0.02,-0.44,4.478,4.452,4.518,144324.63,130049.7,141753.83,0.27
2016-09-27,4.46,4.51,4.5,4.44,116606.88,0.02,0.45,4.468,4.445,4.523,150538.85,152277.54,142266.05,0.42
2016-09-26,4.47,4.53,4.48,4.46,231020.31,0.0,0.0,4.452,4.453,4.527,144273.04,160830.72,144132.0,0.83
2016-09-23,4.44,4.52,4.48,4.43,175854.42,0.04,0.9,4.444,4.47,4.534,125465.72,151925.45,139613.29,0.63
2016-09-22,4.44,4.46,4.45,4.43,124009.13,0.02,0.45,4.428,4.49,4.544,119641.52,162806.14,134981.56,0.45
2016-09-21,4.42,4.44,4.43,4.41,105203.51,0.01,0.23,4.426,4.509,4.556,115774.76,165025.06,133386.13,0.38
2016-09-20,4.43,4.44,4.42,4.4,85277.85,-0.02,-0.45,4.422,4.524,4.568,154016.23,163369.85,136265.48,0.31
2016-09-19,4.41,4.44,4.44,4.4,136983.7,0.04,0.91,4.454,4.538,4.582,177388.4,164138.72,141523.51,0.49
2016-09-14,4.43,4.43,4.4,4.39,146733.39,-0.04,-0.9,4.496,4.55,4.594,178385.17,161048.42,141624.41,0.53
2016-09-13,4.43,4.45,4.44,4.41,104675.37,0.03,0.68,4.552,4.569,4.608,205970.76,154735.06,140961.22,0.38
2016-09-12,4.53,4.53,4.41,4.39,296410.84,-0.18,-3.92,4.592,4.583,4.621,214275.35,153457.97,146230.27,1.07
2016-09-09,4.65,4.66,4.58,4.58,202138.7,-0.07,-1.5,4.626,4.601,4.633,172723.47,132254.56,144865.52,0.73
2016-09-08,4.69,4.69,4.65,4.62,141967.55,-0.03,-0.64,4.622,4.601,4.633,150889.04,127433.29,139929.94,0.51
2016-09-07,4.63,4.73,4.68,4.61,284661.34,0.04,0.86,4.604,4.597,4.627,143711.67,127301.14,137788.18,1.03
2016-09-06,4.57,4.64,4.64,4.55,146198.34,0.05,1.09,4.586,4.598,4.621,103499.35,107156.98,130046.46,0.53
2016-09-05,4.57,4.61,4.58,4.56,88651.44,0.02,0.44,4.574,4.603,4.619,92640.58,101747.19,130101.68,0.32
2016-09-02,4.56,4.58,4.56,4.54,92966.54,0.0,0.0,4.576,4.612,4.617,91785.64,109161.11,132360.17,0.34
2016-09-01,4.59,4.59,4.56,4.55,106080.7,-0.02,-0.44,4.58,4.625,4.612,103977.53,118908.29,131716.03,0.38
2016-08-31,4.58,4.6,4.59,4.55,83599.75,0.01,0.22,4.59,4.637,4.609,110890.61,122200.4,131853.48,0.3
2016-08-30,4.6,4.62,4.58,4.57,91904.45,-0.02,-0.43,4.61,4.646,4.605,110814.61,127187.38,131652.51,0.33
2016-08-29,4.59,4.61,4.59,4.56,84376.78,0.01,0.22,4.632,4.659,4.603,110853.81,139002.58,134211.29,0.3
2016-08-26,4.61,4.64,4.58,4.57,153925.97,-0.03,-0.65,4.648,4.665,4.596,126536.57,157476.49,135292.62,0.55
2016-08-25,4.67,4.67,4.61,4.58,140646.09,-0.07,-1.5,4.67,4.665,4.591,133839.05,152426.6,130932.16,0.51
2016-08-24,4.7,4.7,4.69,4.66,83219.75,0.0,0.0,4.684,4.656,4.585,133510.2,148275.23,130892.57,0.3
2016-08-23,4.67,4.71,4.69,4.66,92100.45,0.02,0.43,4.682,4.644,4.576,143560.16,152935.94,140034.41,0.33
