date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-07-18,69.61,70.19,69.23,69.21,30124.76,-0.97,-1.38,70.384,68.732,66.023,55634.96,64878.36,51150.76,0.29
2016-07-15,70.31,70.67,70.2,69.0,49751.97,-0.13,-0.18,70.416,68.232,65.672,70236.65,65264.26,51117.03,0.48
2016-07-14,71.0,71.13,70.33,70.0,29138.97,-0.66,-0.93,69.768,67.574,65.256,69752.71,63186.2,50198.28,0.28
2016-07-13,70.5,71.89,70.99,70.15,56503.1,-0.18,-0.25,69.242,66.971,64.813,87407.86,63892.89,50300.81,0.54
2016-07-12,68.71,72.26,71.17,68.71,112655.98,1.78,2.56,68.394,66.288,64.377,89791.99,63334.11,49777.99,1.08
2016-07-11,67.25,70.69,69.39,67.01,103133.24,2.43,3.63,67.08,65.593,63.939,74121.76,59491.23,44992.91,0.99
2016-07-08,67.36,67.7,66.96,66.52,47332.26,-0.74,-1.09,66.048,64.973,63.578,60291.87,52617.69,41494.45,0.45
2016-07-07,67.17,70.26,67.7,66.88,117414.7,0.95,1.42,65.38,64.484,63.439,56619.69,51390.62,40805.28,1.13
2016-07-06,64.76,66.98,66.75,64.0,68423.79,2.15,3.33,64.7,63.981,63.269,40377.92,41905.43,36389.5,0.66
2016-07-05,64.31,64.9,64.6,64.3,34304.83,0.37,0.58,64.182,63.602,63.13,36876.23,37957.27,34790.44,0.33
2016-07-04,63.5,64.77,64.23,63.0,33983.78,0.61,0.96,64.106,63.313,63.113,44860.69,37423.16,36676.92,0.33
2016-07-01,64.5,64.57,63.62,63.51,28971.35,-0.68,-1.06,63.898,63.111,63.025,44943.51,36969.79,36198.49,0.28
2016-06-30,64.29,65.44,64.3,64.0,36205.84,0.14,0.22,63.588,62.937,62.954,46161.54,37210.37,36729.23,0.35
2016-06-29,64.35,64.66,64.16,63.71,50915.37,-0.06,-0.09,63.262,62.655,62.86,43432.94,36708.72,38007.46,0.49
2016-06-28,62.9,64.95,64.22,62.77,74227.1,1.03,1.63,63.022,62.466,62.696,39038.3,36221.87,36148.7,0.71
2016-06-27,61.9,63.25,63.19,61.6,34397.9,1.12,1.8,62.52,62.284,62.554,29985.63,30494.6,33080.73,0.33
2016-06-24,62.62,62.96,62.07,60.62,35061.49,-0.6,-0.96,62.324,62.183,62.46,28996.07,30371.22,32229.41,0.34
2016-06-23,63.0,63.3,62.67,62.45,22562.86,-0.29,-0.46,62.286,62.393,62.427,28259.2,30219.95,31504.52,0.22
2016-06-22,61.87,63.3,62.96,61.5,28942.14,1.25,2.03,62.048,62.556,62.382,29984.5,30873.58,31686.29,0.28
2016-06-21,62.52,62.81,61.71,61.62,28963.76,-0.5,-0.8,61.91,62.658,62.318,33405.44,31623.62,31808.95,0.28
2016-06-20,61.8,62.4,62.21,61.28,29450.11,0.33,0.53,62.048,62.913,62.337,31003.57,35930.68,31419.6,0.28
2016-06-17,61.45,62.3,61.88,61.4,31377.11,0.4,0.65,62.042,62.938,62.326,31746.36,35427.18,31559.66,0.3
2016-06-16,62.26,62.26,61.48,61.4,31189.4,-0.79,-1.27,62.5,62.97,62.391,32180.71,36248.1,31912.82,0.3
2016-06-15,61.97,62.5,62.27,60.89,46046.8,0.47,0.76,63.064,63.064,62.442,31762.65,39306.2,31631.02,0.44
2016-06-14,62.19,62.69,62.4,62.01,16954.43,0.22,0.35,63.406,62.926,62.479,29841.8,36075.54,31579.96,0.16
2016-06-13,63.49,63.75,62.18,62.08,33164.06,-1.99,-3.1,63.778,62.823,62.453,40857.78,35666.87,32462.39,0.32
2016-06-08,64.3,64.93,64.17,63.84,33548.85,-0.13,-0.2,63.834,62.738,62.446,39108.0,34087.61,32836.5,0.32
2016-06-07,64.47,64.78,64.3,63.79,29099.12,0.32,0.5,63.44,62.461,62.308,40315.49,32789.09,35404.62,0.28
2016-06-06,64.85,64.97,63.98,63.66,36442.55,-0.28,-0.44,63.064,62.207,62.047,46849.75,32499.0,35233.13,0.35
2016-06-03,62.99,64.7,64.26,62.52,72034.33,1.8,2.88,62.446,61.978,61.836,42309.27,31994.27,34544.11,0.69
2016-06-02,62.16,62.6,62.46,62.0,24415.15,0.26,0.42,61.868,61.76,61.648,30475.95,26908.53,31984.26,0.23
2016-06-01,62.33,62.59,62.2,62.0,39586.3,-0.22,-0.35,61.642,61.714,61.614,29067.21,27692.13,31829.58,0.38
2016-05-31,61.0,62.83,62.42,60.89,61770.43,1.53,2.51,61.482,61.812,61.611,25262.68,27577.54,31710.75,0.59
2016-05-30,61.4,61.5,60.89,60.56,13740.14,-0.48,-0.78,61.35,61.82,61.59,18148.25,23955.85,30910.83,0.13
2016-05-27,61.18,61.88,61.37,61.02,12867.73,0.04,0.07,61.51,62.032,61.568,21679.27,27084.39,30824.99,0.12
2016-05-26,61.33,61.73,61.33,60.89,17371.47,-0.07,-0.11,61.652,62.083,61.504,23341.11,29257.92,31359.18,0.17
2016-05-25,61.85,62.65,61.4,61.4,20563.65,-0.36,-0.58,61.786,62.154,61.405,26317.05,31585.39,31135.53,0.2
2016-05-24,61.68,62.26,61.76,61.39,26198.28,0.07,0.11,62.142,62.155,61.303,29892.4,38020.16,30825.98,0.25
2016-05-23,62.11,62.28,61.69,61.41,31395.24,-0.39,-0.63,62.29,61.887,61.173,29763.44,37967.25,30491.03,0.3
2016-05-20,61.54,62.33,62.08,61.18,21176.9,0.08,0.13,62.554,61.693,61.079,32489.51,37093.94,30003.31,0.2
2016-05-19,62.9,63.48,62.0,61.8,32251.16,-1.18,-1.87,62.514,61.535,60.957,35174.74,37060.0,29498.79,0.31
2016-05-18,62.05,63.2,63.18,61.5,38440.42,0.68,1.09,62.522,61.515,60.849,36853.73,35967.02,29896.76,0.37
2016-05-17,63.1,63.37,62.5,62.17,25553.47,-0.51,-0.81,62.168,61.41,60.745,46147.91,35843.97,28652.03,0.25
2016-05-16,61.51,63.2,63.01,61.51,45025.59,1.13,1.83,61.484,61.36,60.654,46171.06,37865.82,28505.13,0.43
2016-05-13,61.75,62.97,61.88,61.39,34603.06,-0.16,-0.26,60.832,61.104,60.593,41698.37,34565.59,27627.08,0.33
2016-05-12,60.8,62.4,62.04,60.35,40646.09,0.63,1.03,60.556,60.925,60.597,38945.25,33460.43,26755.38,0.39
2016-05-11,59.08,63.25,61.41,59.08,84911.35,2.33,3.94,60.508,60.656,60.583,35080.32,30685.68,26505.93,0.82
2016-05-10,59.6,60.04,59.08,58.75,25669.23,-0.67,-1.12,60.652,60.452,60.58,25540.02,23631.81,23312.97,0.25
2016-05-09,59.63,60.42,59.75,59.3,22662.12,-0.75,-1.24,61.236,60.459,60.691,29560.57,23014.8,23895.31,0.22
2016-05-06,61.51,61.83,60.5,60.4,20837.47,-1.3,-2.1,61.376,60.464,60.752,27432.81,22912.68,24099.5,0.2
2016-05-05,62.0,62.1,61.8,61.3,21321.42,-0.33,-0.53,61.294,60.378,60.825,27975.61,21937.59,25572.42,0.2
2016-05-04,62.0,63.5,62.13,62.0,37209.88,0.13,0.21,60.804,60.183,60.838,26291.03,23826.51,25950.83,0.36
2016-05-03,60.42,62.9,62.0,60.08,45771.94,1.55,2.56,60.252,60.08,60.817,21723.59,21460.08,25609.32,0.44
