date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-10-18,3.8,3.89,3.87,3.8,1008395.56,0.06,1.57,3.85,3.817,3.806,626190.55,511169.55,448050.21,0.92
2016-10-17,3.86,3.88,3.81,3.8,607318.06,-0.06,-1.55,3.852,3.805,3.808,589434.87,438591.45,416249.47,0.55
2016-10-14,3.84,3.87,3.87,3.81,641678.31,0.02,0.52,3.85,3.798,3.814,556542.42,427984.14,402953.22,0.59
2016-10-13,3.85,3.88,3.85,3.83,521453.19,-0.01,-0.26,3.826,3.792,3.818,473678.7,386822.3,393634.52,0.48
2016-10-12,3.86,3.87,3.85,3.83,352107.62,-0.03,-0.77,3.806,3.789,3.822,427992.89,373893.67,384352.09,0.32
2016-10-11,3.8,3.89,3.88,3.79,824617.19,0.09,2.38,3.784,3.785,3.826,396148.55,368374.85,391632.49,0.75
2016-10-10,3.76,3.81,3.8,3.75,442855.81,0.06,1.6,3.758,3.777,3.826,287748.03,305910.48,368186.38,0.4
2016-09-30,3.73,3.75,3.75,3.73,227359.69,0.02,0.54,3.746,3.778,3.831,299425.85,292311.34,366092.38,0.21
2016-09-29,3.74,3.77,3.75,3.73,293024.16,0.02,0.54,3.758,3.78,3.84,299965.91,311903.93,372579.92,0.27
2016-09-28,3.75,3.75,3.74,3.72,192885.88,0.0,0.0,3.772,3.786,3.85,319794.44,330098.61,372530.06,0.18
2016-09-27,3.71,3.75,3.75,3.71,282614.62,0.02,0.54,3.786,3.795,3.86,340601.16,384930.87,376821.52,0.26
2016-09-26,3.81,3.81,3.74,3.73,501244.88,-0.08,-2.09,3.796,3.811,3.869,324072.93,393907.49,383705.82,0.46
2016-09-23,3.83,3.84,3.81,3.81,230060.0,-0.01,-0.26,3.81,3.83,3.878,285196.83,377922.3,386350.71,0.21
2016-09-22,3.83,3.84,3.82,3.81,392166.84,0.01,0.26,3.802,3.843,3.886,323841.95,400446.74,389854.2,0.36
2016-09-21,3.79,3.84,3.81,3.78,296919.47,0.01,0.26,3.8,3.855,3.893,340402.77,394810.51,387960.1,0.27
2016-09-20,3.81,3.81,3.8,3.78,199973.45,-0.01,-0.26,3.804,3.867,3.902,429260.57,414890.12,401480.46,0.18
2016-09-19,3.79,3.81,3.81,3.79,306864.41,0.03,0.79,3.826,3.875,3.914,463742.04,430462.27,428735.37,0.28
2016-09-14,3.8,3.81,3.77,3.77,423285.56,-0.05,-1.31,3.85,3.884,3.925,470647.77,439873.42,440607.38,0.39
2016-09-13,3.83,3.85,3.81,3.8,474970.94,-0.02,-0.52,3.884,3.9,3.939,477051.53,433255.91,451134.68,0.43
2016-09-12,3.84,3.87,3.83,3.8,741208.5,-0.09,-2.3,3.91,3.913,3.95,449218.26,414961.52,460155.79,0.68
2016-09-09,3.92,3.95,3.91,3.91,372380.81,-0.01,-0.26,3.93,3.924,3.959,400519.67,368712.17,467189.3,0.34
2016-09-08,3.93,3.94,3.93,3.91,341393.06,-0.01,-0.25,3.924,3.926,3.961,397182.5,373504.16,467304.44,0.31
2016-09-07,3.94,3.96,3.94,3.93,455304.34,0.0,0.0,3.918,3.926,3.959,409099.07,394779.11,477619.08,0.42
2016-09-06,3.92,3.95,3.94,3.9,335804.59,0.01,0.25,3.916,3.928,3.959,389460.3,379261.67,492459.03,0.31
2016-09-05,3.89,3.95,3.93,3.89,497715.53,0.05,1.29,3.916,3.931,3.959,380704.79,381109.68,500666.88,0.45
2016-09-02,3.9,3.91,3.88,3.87,355694.97,-0.01,-0.26,3.918,3.936,3.959,336904.68,388070.8,503038.15,0.32
2016-09-01,3.92,3.94,3.9,3.89,400975.91,-0.02,-0.51,3.928,3.953,3.959,349825.81,427008.47,500505.77,0.37
2016-08-31,3.94,3.94,3.93,3.9,357110.5,-0.01,-0.25,3.934,3.966,3.958,380459.15,441341.35,496067.46,0.33
2016-08-30,3.93,3.95,3.94,3.91,292027.03,0.01,0.25,3.94,3.977,3.955,369063.04,469013.45,496277.88,0.27
2016-08-29,3.92,3.95,3.94,3.9,278715.0,0.02,0.51,3.946,3.986,3.95,381514.57,505350.06,494478.45,0.25
2016-08-26,3.93,3.97,3.93,3.92,420300.62,0.01,0.26,3.954,3.994,3.945,439236.92,565666.42,500349.45,0.38
2016-08-25,3.94,3.94,3.93,3.89,554142.62,-0.04,-1.01,3.978,3.996,3.941,504191.12,561104.72,499139.85,0.51
2016-08-24,3.97,3.99,3.96,3.95,300129.94,-0.01,-0.25,3.998,3.992,3.938,502223.54,560459.05,507189.68,0.27
2016-08-23,3.96,3.99,3.97,3.94,354284.69,0.0,0.0,4.014,3.99,3.933,568963.86,605656.39,553914.35,0.32
2016-08-22,4.03,4.04,3.98,3.96,567326.75,-0.07,-1.73,4.026,3.987,3.934,629185.55,620224.08,560519.79,0.52
2016-08-19,4.02,4.06,4.05,3.97,745071.62,0.02,0.5,4.034,3.982,3.933,692095.91,618005.5,553619.69,0.68
2016-08-18,4.02,4.05,4.03,4.01,544304.69,0.0,0.0,4.014,3.964,3.928,618018.31,574003.07,548763.53,0.5
2016-08-17,4.02,4.06,4.04,3.99,633831.56,0.01,0.25,3.986,3.949,3.926,618694.57,550793.58,547579.05,0.58
2016-08-16,4.02,4.05,4.03,4.0,655393.12,0.01,0.25,3.966,3.932,3.923,642348.92,523542.31,541861.34,0.6
2016-08-15,3.94,4.03,4.02,3.93,881878.56,0.07,1.77,3.948,3.914,3.922,611262.62,483606.84,546966.85,0.8
2016-08-12,3.9,3.95,3.95,3.88,374683.62,0.06,1.54,3.93,3.895,3.924,543915.09,435032.48,535477.95,0.34
2016-08-11,3.93,3.95,3.89,3.88,547686.0,-0.05,-1.27,3.914,3.885,3.931,529987.84,437174.98,564324.05,0.5
2016-08-10,3.95,4.0,3.94,3.93,752103.31,0.0,0.0,3.912,3.884,3.942,482892.59,453920.31,587063.24,0.69
2016-08-09,3.93,3.96,3.94,3.91,499961.59,0.01,0.25,3.898,3.875,3.953,404735.69,502172.32,645473.05,0.46
2016-08-08,3.86,3.94,3.93,3.83,545140.94,0.06,1.55,3.88,3.88,3.96,355951.06,500815.49,702506.57,0.5
2016-08-05,3.87,3.88,3.87,3.85,305047.34,-0.01,-0.26,3.86,3.883,3.963,326149.86,489233.88,758594.6,0.28
2016-08-04,3.89,3.89,3.88,3.85,312209.78,0.01,0.26,3.856,3.891,3.965,344362.12,523523.99,784224.49,0.28
2016-08-03,3.84,3.88,3.87,3.83,361318.81,0.02,0.52,3.856,3.902,3.97,424948.02,544364.51,836665.78,0.33
2016-08-02,3.82,3.86,3.85,3.82,256038.41,0.02,0.52,3.852,3.914,3.973,599608.94,560180.38,871198.35,0.23
2016-08-01,3.84,3.86,3.83,3.8,396134.97,-0.02,-0.52,3.88,3.93,3.977,645679.93,610326.86,912301.82,0.36
2016-07-29,3.88,3.89,3.85,3.82,396108.62,-0.04,-1.03,3.906,3.952,3.981,652317.89,635923.43,984303.67,0.36
2016-07-28,3.84,3.89,3.88,3.83,715139.31,0.03,0.78,3.926,3.977,3.977,702685.87,691473.13,992862.59,0.65
2016-07-27,3.99,4.01,3.85,3.8,1234623.38,-0.14,-3.51,3.948,4.0,3.972,663781.0,720206.18,987267.89,1.13
2016-07-26,3.95,4.0,3.99,3.95,486393.38,0.04,1.01,3.976,4.03,3.968,520751.81,788773.79,976505.77,0.44
2016-07-25,3.95,3.98,3.96,3.93,429324.78,0.02,0.51,3.98,4.04,3.957,574973.79,904197.65,977984.23,0.39
2016-07-22,3.99,4.01,3.95,3.93,647948.5,-0.04,-1.0,3.998,4.043,3.946,619528.97,1027955.32,993538.05,0.59
2016-07-21,3.99,4.03,3.99,3.98,520614.94,0.01,0.25,4.028,4.039,3.935,680260.38,1044924.98,1022723.26,0.48
2016-07-20,4.01,4.04,3.99,3.98,519477.47,-0.02,-0.5,4.052,4.037,3.925,776631.36,1128967.04,1050128.52,0.47
2016-07-19,4.04,4.05,4.01,3.98,757503.25,-0.04,-0.99,4.084,4.032,3.917,1056795.76,1182216.33,1064446.87,0.69
2016-07-18,4.1,4.11,4.05,4.04,652100.69,-0.06,-1.46,4.1,4.023,3.906,1233421.51,1214276.78,1104371.08,0.59
2016-07-15,4.12,4.19,4.1,4.08,951605.56,-0.02,-0.48,4.088,4.009,3.899,1436381.67,1332683.9,1128139.62,0.87
2016-07-14,4.12,4.13,4.11,4.07,1002469.81,-0.04,-0.96,4.05,3.977,3.895,1409589.59,1294252.06,1115203.72,0.91
