date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-10-18,11.61,11.96,11.87,11.61,1147358.0,0.2,1.71,11.906,11.63,11.839,1660994.15,1320025.14,1610713.19,2.93
2016-10-17,12.0,12.06,11.67,11.54,1303671.0,-0.31,-2.59,11.842,11.586,11.878,1645196.3,1342945.21,1640975.32,3.33
2016-10-14,11.97,12.22,11.98,11.85,1500217.12,0.05,0.42,11.83,11.551,11.941,1631758.25,1406776.92,1675417.37,3.83
2016-10-13,11.91,12.21,11.93,11.88,1693545.38,-0.15,-1.24,11.672,11.555,11.983,1478960.61,1443970.12,1721377.76,4.32
2016-10-12,11.46,12.29,12.08,11.38,2660179.25,0.53,4.59,11.518,11.615,12.036,1324403.96,1488513.81,1805894.77,6.79
2016-10-11,11.62,11.66,11.55,11.46,1068368.75,-0.06,-0.52,11.354,11.614,12.049,979056.12,1373142.4,1814735.57,2.73
2016-10-10,11.38,11.66,11.61,11.25,1236480.75,0.42,3.75,11.33,11.684,12.104,1040694.12,1409584.37,1908212.45,3.16
2016-09-30,11.16,11.32,11.19,11.14,736228.94,0.03,0.27,11.272,11.77,12.166,1181795.6,1423918.47,2054619.94,1.88
2016-09-29,11.28,11.37,11.16,11.13,920762.12,-0.1,-0.89,11.438,11.895,12.223,1408979.63,1618989.18,2152898.56,2.35
2016-09-28,11.35,11.49,11.26,11.18,933440.06,-0.17,-1.49,11.712,11.995,12.273,1652623.66,1731191.69,2219832.05,2.38
2016-09-27,11.23,11.48,11.43,11.02,1376558.75,0.11,0.97,11.874,12.048,12.319,1767228.67,1901401.24,2314216.02,3.51
2016-09-26,11.95,11.95,11.32,11.11,1941988.12,-0.7,-5.82,12.038,12.17,12.331,1778474.62,1939005.44,2401229.62,4.96
2016-09-23,12.45,12.56,12.02,12.0,1872149.12,-0.51,-4.07,12.268,12.33,12.324,1666041.35,1944057.82,2408901.67,4.78
2016-09-22,12.14,12.58,12.53,12.04,2138982.25,0.46,3.81,12.352,12.411,12.298,1828998.72,1998785.39,2427130.07,5.46
2016-09-21,12.22,12.31,12.07,11.96,1506465.12,-0.18,-1.47,12.278,12.456,12.237,1809759.72,2123275.74,2510415.6,3.84
2016-09-20,12.49,12.64,12.25,12.18,1432788.5,-0.22,-1.76,12.222,12.483,12.241,2035573.8,2256328.75,2591630.81,3.66
2016-09-19,12.49,12.57,12.47,12.31,1379821.75,0.03,0.24,12.302,12.524,12.254,2099536.25,2406840.53,2755706.38,3.52
2016-09-14,12.01,12.97,12.44,11.87,2686936.0,0.28,2.3,12.392,12.561,12.219,2222074.3,2685321.4,2946311.74,6.86
2016-09-13,11.89,12.23,12.16,11.73,2042787.25,0.37,3.14,12.47,12.551,12.186,2168572.05,2686807.95,3031075.87,5.21
2016-09-12,12.08,12.3,11.79,11.6,2635535.5,-0.86,-6.8,12.634,12.55,12.113,2436791.75,2708472.4,3088683.07,6.73
2016-09-09,13.01,13.05,12.65,12.65,1752600.75,-0.27,-2.09,12.744,12.589,12.072,2477083.7,2727030.8,3143967.91,4.47
2016-09-08,12.83,12.99,12.92,12.55,1992512.0,0.09,0.7,12.746,12.492,11.971,2714144.8,2863453.8,3176157.69,5.08
