date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover,halt
2013-10-21,12.41,12.55,12.48,12.18,224814.52,0.12,0.97,12.48,12.48,12.48,224814.52,224814.52,224814.52,4.89,0
2013-10-22,12.49,12.49,12.3,12.26,163382.77,-0.18,-1.44,12.39,12.39,12.39,194098.65,194098.65,194098.65,3.55,0
2013-10-23,12.31,12.63,12.4,12.25,217622.53,0.1,0.81,12.393,12.393,12.393,201939.94,201939.94,201939.94,4.73,0
2013-10-24,12.31,12.34,12.13,12.08,148786.31,-0.27,-2.18,12.328,12.328,12.328,188651.53,188651.53,188651.53,3.23,0
2013-10-25,12.15,12.34,12.09,12.01,131401.94,-0.04,-0.33,12.28,12.28,12.28,177201.61,177201.61,177201.61,2.86,0
2013-10-28,12.12,12.17,11.97,11.85,97804.47,-0.12,-0.99,12.178,12.228,12.228,151799.6,163968.76,163968.76,2.13,0
2013-10-29,12.03,12.33,12.1,11.76,191553.16,0.13,1.09,12.138,12.21,12.21,157433.68,167909.39,167909.39,4.16,0
2013-10-30,12.07,12.19,12.12,11.9,130802.08,0.02,0.17,12.082,12.199,12.199,140069.59,163270.97,163270.97,2.84,0
2013-10-31,12.15,12.17,11.92,11.86,104733.32,-0.2,-1.65,12.04,12.168,12.168,131258.99,156766.79,156766.79,2.28,0
2013-11-01,11.9,12.06,11.97,11.79,89509.82,0.05,0.42,12.016,12.148,12.148,122880.57,150041.09,150041.09,1.95,0
2013-11-04,12.09,12.14,11.99,11.98,86090.59,0.02,0.17,12.02,12.099,12.134,120537.79,136168.7,144227.41,1.87,0
2013-11-05,11.92,12.05,12.01,11.82,93704.12,0.02,0.17,12.002,12.07,12.123,100967.99,129200.83,140017.14,2.04,0
2013-11-06,11.99,12.02,11.8,11.78,102480.5,-0.21,-1.75,11.938,12.01,12.098,95303.67,117686.63,137129.7,2.23,0
2013-11-07,11.77,11.84,11.33,11.3,161168.23,-0.47,-3.98,11.82,11.93,12.044,106590.65,118924.82,138846.74,3.5,0
2013-11-08,11.29,11.4,10.82,10.78,144329.02,-0.51,-4.5,11.59,11.803,11.962,117554.49,120217.53,139212.23,3.14,0
2013-11-11,10.8,10.92,10.85,10.69,79040.52,0.03,0.28,11.362,11.691,11.893,116144.48,118341.14,135451.49,1.72,0
2013-11-12,10.96,11.08,10.76,10.74,128828.93,-0.09,-0.83,11.112,11.557,11.826,123169.44,112068.71,135061.93,2.8,0
2013-11-13,10.72,10.72,9.9,9.83,320877.06,-0.86,-7.99,10.732,11.335,11.719,166848.75,131076.21,145384.99,6.98,0
2013-11-14,9.8,9.9,9.76,9.6,247596.33,-0.14,-1.41,10.418,11.119,11.616,184134.37,145362.51,150764.54,5.38,0
2013-11-15,9.76,10.74,10.74,9.7,478088.97,0.98,10.04,10.402,10.996,11.572,250886.36,184220.43,167130.76,10.39,0
2013-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2013-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2013-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2013-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2013-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2013-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2013-11-26,10.07,10.71,10.71,9.91,502634.0,0.97,9.96,10.374,10.868,11.484,335605.06,225874.77,181021.73,10.93,0
2013-11-27,10.71,11.66,11.55,10.55,816397.0,0.84,7.84,10.532,10.822,11.446,473118.67,298144.06,213672.45,17.75,0
2013-11-28,11.5,11.62,11.37,11.27,464210.53,-0.18,-1.56,10.826,10.779,11.395,501785.37,334317.06,226001.85,10.09,0
2013-11-29,11.37,11.65,11.5,11.31,358240.88,0.13,1.14,11.174,10.796,11.363,523914.28,354024.32,236474.57,7.79,0
2013-12-02,12.05,12.64,12.3,11.75,822582.94,0.8,6.96,11.486,10.944,11.374,592813.07,421849.72,271033.62,17.88,0
2013-12-03,11.87,12.11,12.08,11.61,470425.31,-0.22,-1.79,11.76,11.067,11.379,586371.33,460988.19,289664.67,10.23,0
2013-12-04,11.75,12.03,11.73,11.6,780670.62,-0.35,-2.9,11.796,11.164,11.361,579226.06,526172.36,319120.54,13.31,0
2013-12-05,11.64,12.1,11.85,11.56,624731.75,0.12,1.02,11.892,11.359,11.347,611330.3,556557.83,343817.02,10.65,0
2013-12-06,11.65,11.75,11.47,11.44,412672.19,-0.38,-3.21,11.886,11.53,11.325,622216.56,573065.42,359213.97,7.03,0
2013-12-09,11.54,11.84,11.48,11.44,311320.75,0.01,0.09,11.722,11.604,11.3,519964.12,556388.6,370304.51,5.31,0
2013-12-10,11.49,11.74,11.74,11.41,344373.88,0.26,2.27,11.654,11.707,11.288,494753.84,540562.59,383218.68,5.87,0
2013-12-11,11.63,11.63,11.42,11.27,299167.5,-0.32,-2.73,11.592,11.694,11.258,398453.21,488839.64,393491.85,5.1,0
2013-12-12,11.3,11.55,11.37,11.3,265137.44,-0.05,-0.44,11.496,11.694,11.237,326534.35,468932.33,401624.69,4.52,0
2013-12-13,11.28,11.65,11.47,11.25,321220.22,0.1,0.88,11.496,11.691,11.244,308243.96,465230.26,409627.29,5.48,0
2013-12-16,11.55,11.6,11.01,11.01,318954.03,-0.46,-4.01,11.402,11.562,11.253,309770.61,414867.37,418358.54,5.44,0
2013-12-17,11.07,11.28,11.04,10.88,275406.78,0.03,0.27,11.262,11.458,11.263,295977.19,395365.52,428176.86,4.69,0
2013-12-18,11.0,11.27,11.15,11.0,207663.73,0.11,1.0,11.208,11.4,11.282,277676.44,338064.83,432118.6,3.54,0
2013-12-19,11.26,11.82,11.44,11.06,540089.06,0.29,2.6,11.222,11.359,11.359,332666.76,329600.56,443079.2,9.21,0
2013-12-20,11.4,11.66,11.33,11.2,417308.41,-0.11,-0.96,11.194,11.345,11.438,351884.4,330064.18,451564.8,7.11,0
2013-12-23,11.36,11.42,10.84,10.51,389161.16,-0.49,-4.33,11.16,11.281,11.443,365925.83,337848.22,447118.41,6.63,0
2013-12-24,10.84,11.02,10.7,10.56,247639.48,-0.14,-1.29,11.092,11.177,11.442,360372.37,328174.78,434368.68,4.22,0
2013-12-25,10.72,11.05,11.01,10.6,298055.25,0.31,2.9,11.064,11.136,11.415,378450.67,328063.56,408451.6,5.08,0
2013-12-26,10.88,10.99,10.71,10.68,256659.16,-0.3,-2.73,10.918,11.07,11.382,321764.69,327215.73,398074.03,4.37,0
2013-12-27,10.7,11.3,11.14,10.7,412125.81,0.43,4.01,10.88,11.037,11.364,320728.17,336306.29,400768.27,7.02,0
2013-12-30,11.27,11.4,11.25,11.12,270404.75,0.11,0.99,10.962,11.061,11.312,296976.89,331451.36,373159.36,4.61,0
2013-12-31,11.15,11.58,11.44,11.1,381897.53,0.19,1.69,11.11,11.101,11.28,323828.5,342100.43,368732.98,6.51,0
2014-01-02,11.4,11.53,11.46,11.26,229859.11,0.02,0.17,11.2,11.132,11.266,310189.27,344319.97,341192.4,3.92,0
2014-01-03,11.34,11.38,11.19,11.11,262834.53,-0.27,-2.36,11.296,11.107,11.233,311424.35,316594.52,323097.54,4.48,0
