date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover,halt
2013-10-21,6.81,7.07,7.0,6.77,173454.36,0.21,3.09,7.0,7.0,7.0,173454.36,173454.36,173454.36,2.05,0
2013-10-22,7.0,7.05,6.9,6.81,165869.73,-0.1,-1.43,6.95,6.95,6.95,169662.05,169662.05,169662.05,1.96,0
2013-10-23,6.93,7.09,6.82,6.8,191114.56,-0.08,-1.16,6.907,6.907,6.907,176812.88,176812.88,176812.88,2.26,0
2013-10-24,6.85,6.88,6.73,6.71,118138.91,-0.09,-1.32,6.863,6.863,6.863,162144.39,162144.39,162144.39,1.4,0
2013-10-25,6.75,6.76,6.5,6.45,187377.23,-0.23,-3.42,6.79,6.79,6.79,167190.96,167190.96,167190.96,2.22,0
2013-10-28,6.49,6.59,6.52,6.47,96608.16,0.02,0.31,6.694,6.745,6.745,151821.72,155427.16,155427.16,1.14,0
2013-10-29,6.56,6.58,6.29,6.17,147299.41,-0.23,-3.53,6.572,6.68,6.68,148107.65,154266.05,154266.05,1.74,0
2013-10-30,6.33,6.4,6.39,6.22,92074.25,0.1,1.59,6.486,6.644,6.644,128299.59,146492.08,146492.08,1.09,0
2013-10-31,6.39,6.45,6.27,6.26,113153.35,-0.12,-1.88,6.394,6.602,6.602,127302.48,142787.77,142787.77,1.34,0
2013-11-01,6.29,6.37,6.33,6.22,76008.86,0.06,0.96,6.36,6.575,6.575,105028.81,136109.88,136109.88,0.9,0
2013-11-04,6.35,6.37,6.28,6.25,76332.46,-0.05,-0.79,6.312,6.503,6.548,100973.67,126397.69,130675.57,0.9,0
2013-11-05,6.25,6.34,6.34,6.19,88265.15,0.06,0.95,6.322,6.447,6.531,89166.81,118637.23,127141.37,1.04,0
2013-11-06,6.32,6.33,6.24,6.23,71724.16,-0.1,-1.58,6.292,6.389,6.508,85096.8,106698.19,122878.51,0.85,0
2013-11-07,6.23,6.24,6.13,6.11,87450.17,-0.11,-1.76,6.264,6.329,6.481,79956.16,103629.32,120347.91,1.03,0
2013-11-08,6.1,6.24,6.15,6.07,95090.47,0.02,0.33,6.228,6.294,6.459,83772.48,94400.64,118664.08,1.12,0
2013-11-11,6.15,6.15,6.02,6.01,69390.55,-0.13,-2.11,6.176,6.244,6.432,82384.1,91678.88,115584.49,0.82,0
2013-11-12,6.03,6.11,6.09,5.99,87846.56,0.07,1.16,6.126,6.224,6.412,82300.38,85733.6,113952.84,1.04,0
2013-11-13,6.11,6.12,6.02,6.01,73964.11,-0.07,-1.15,6.082,6.187,6.39,82748.37,83922.58,111731.25,0.87,0
