date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover,halt
2013-10-21,41.1,45.4,44.98,41.1,75041.61,3.69,8.94,44.98,44.98,44.98,75041.61,75041.61,75041.61,2.68,0
2013-10-22,44.98,45.38,44.35,43.51,31558.27,-0.63,-1.4,44.665,44.665,44.665,53299.94,53299.94,53299.94,1.13,0
2013-10-23,44.41,44.42,43.57,43.2,17038.59,-0.78,-1.76,44.3,44.3,44.3,41212.82,41212.82,41212.82,0.61,0
2013-10-24,43.45,43.95,42.54,42.5,10272.26,-1.03,-2.36,43.86,43.86,43.86,33477.68,33477.68,33477.68,0.37,0
2013-10-25,42.57,43.66,42.37,41.8,6970.05,-0.17,-0.4,43.562,43.562,43.562,28176.16,28176.16,28176.16,0.25,0
2013-10-28,42.03,43.2,42.6,42.03,5847.8,0.23,0.54,43.086,43.402,43.402,14337.39,24454.76,24454.76,0.21,0
2013-10-29,42.6,44.5,43.15,42.6,28330.74,0.55,1.29,42.846,43.366,43.366,13691.89,25008.47,25008.47,1.01,0
2013-10-30,42.77,45.15,45.0,42.35,15030.91,1.85,4.29,43.132,43.57,43.57,13290.35,23761.28,23761.28,0.54,0
2013-10-31,44.08,45.04,44.14,42.93,9157.61,-0.86,-1.91,43.452,43.633,43.633,13067.42,22138.65,22138.65,0.33,0
2013-11-01,44.5,45.46,43.8,43.0,9160.3,-0.34,-0.77,43.738,43.65,43.65,13505.47,20840.81,20840.81,0.33,0
2013-11-04,44.34,44.35,42.31,42.02,20201.75,-1.49,-3.4,43.68,43.383,43.528,16376.26,15356.83,20782.72,0.72,0
2013-11-05,41.81,42.21,41.82,39.89,29627.14,-0.49,-1.16,43.414,43.13,43.386,16635.54,15163.72,21519.75,1.06,0
2013-11-06,41.3,41.8,41.18,40.76,8644.92,-0.64,-1.53,42.65,42.891,43.216,15358.34,14324.35,20529.38,0.31,0
2013-11-07,41.2,41.69,41.38,40.6,6769.04,0.2,0.49,42.098,42.775,43.085,14880.63,13974.03,19546.5,0.24,0
2013-11-08,41.34,41.57,39.99,39.88,8483.07,-1.39,-3.36,41.336,42.537,42.879,14745.18,14125.33,18808.94,0.3,0
2013-11-11,40.01,42.0,41.7,39.83,5640.17,1.71,4.28,41.214,42.447,42.805,11832.87,14104.56,17985.89,0.2,0
2013-11-12,41.48,42.36,41.5,41.08,4064.0,-0.2,-0.48,41.15,42.282,42.728,6720.24,11677.89,17166.95,0.15,0
2013-11-13,40.5,41.39,40.9,40.5,4227.47,-0.6,-1.45,41.094,41.872,42.627,5836.75,10597.55,16448.09,0.15,0
2013-11-14,41.41,41.41,41.09,40.32,11947.29,0.19,0.47,41.036,41.567,42.546,6872.4,10876.52,16211.21,0.43,0
2013-11-15,41.0,41.8,41.11,40.8,12691.19,0.02,0.05,41.26,41.298,42.474,7714.02,11229.6,16035.21,0.45,0
2013-11-18,41.15,41.8,40.26,39.63,35542.0,-0.85,-2.07,40.972,41.093,42.238,13694.39,12763.63,14060.23,1.27,0
2013-11-19,40.01,40.11,39.9,39.59,23147.03,-0.36,-0.89,40.652,40.901,42.016,17511.0,12115.62,13639.67,0.83,0
2013-11-20,40.26,40.92,40.83,40.09,14051.62,0.93,2.33,40.638,40.866,41.879,19475.83,12656.29,13490.32,0.5,0
2013-11-21,40.83,41.09,41.0,40.37,9825.31,0.17,0.42,40.62,40.828,41.802,19051.43,12961.92,13467.97,0.35,0
2013-11-22,41.2,41.64,41.11,41.07,12926.71,0.11,0.27,40.62,40.94,41.739,19098.53,13406.28,13765.8,0.46,0
2013-11-25,40.51,41.49,41.2,40.51,14279.56,0.09,0.22,40.808,40.89,41.669,14846.05,14270.22,14187.39,0.51,0
2013-11-26,40.98,41.36,40.45,40.02,9397.08,-0.75,-1.82,40.918,40.785,41.534,12096.06,14803.53,13240.71,0.34,0
2013-11-27,40.46,40.46,39.8,39.65,13996.81,-0.65,-1.61,40.712,40.675,41.274,12085.09,15780.46,13189.0,0.5,0
