date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover,halt
2013-10-21,5.77,6.05,6.05,5.77,415228.5,0.3,5.22,6.05,6.05,6.05,415228.5,415228.5,415228.5,2.17,0
2013-10-22,6.05,6.05,6.02,5.9,354745.72,-0.03,-0.5,6.035,6.035,6.035,384987.11,384987.11,384987.11,1.85,0
2013-10-23,6.0,6.13,5.95,5.86,250282.19,-0.07,-1.16,6.007,6.007,6.007,340085.47,340085.47,340085.47,1.31,0
2013-10-24,6.02,6.06,5.96,5.9,163791.81,0.01,0.17,5.995,5.995,5.995,296012.06,296012.06,296012.06,0.85,0
2013-10-25,5.99,6.02,6.01,5.89,224394.22,0.05,0.84,5.998,5.998,5.998,281688.49,281688.49,281688.49,1.17,0
2013-10-28,6.11,6.38,6.11,6.0,346010.66,0.1,1.66,6.01,6.017,6.017,267844.92,292408.85,292408.85,1.81,0
2013-10-29,6.11,6.13,5.65,5.61,346191.38,-0.46,-7.53,5.936,5.964,5.964,266134.05,300092.07,300092.07,1.81,0
2013-10-30,5.68,5.79,5.7,5.59,247634.77,0.05,0.89,5.886,5.931,5.931,265604.57,293534.91,293534.91,1.29,0
2013-10-31,5.7,5.76,5.72,5.62,112852.18,0.02,0.35,5.838,5.908,5.908,255416.64,273459.05,273459.05,0.59,0
2013-11-01,5.72,5.75,5.51,5.48,157176.67,-0.21,-3.67,5.738,5.868,5.868,241973.13,261830.81,261830.81,0.82,0
2013-11-04,5.55,5.59,5.55,5.52,59399.09,0.04,0.73,5.626,5.818,5.839,184650.82,226247.87,243427.93,0.31,0
2013-11-05,5.55,5.55,5.54,5.39,95735.65,-0.01,-0.18,5.604,5.77,5.814,134559.67,200346.86,231120.24,0.5,0
2013-11-06,5.52,5.58,5.47,5.43,111175.51,-0.07,-1.26,5.558,5.722,5.788,107267.82,186436.19,221893.72,0.58,0
2013-11-07,5.49,5.52,5.47,5.4,74444.2,0.0,0.0,5.508,5.673,5.765,99586.22,177501.43,211361.61,0.39,0
2013-11-08,5.49,5.51,5.49,5.43,62397.51,0.02,0.37,5.504,5.621,5.747,80630.39,161301.76,201430.67,0.33,0
2013-11-11,5.5,5.56,5.48,5.38,86921.73,-0.01,-0.18,5.49,5.558,5.73,86134.92,135392.87,194273.86,0.45,0
2013-11-12,5.47,5.5,5.48,5.39,63103.23,0.0,0.0,5.478,5.541,5.715,79608.44,107084.05,186557.94,0.33,0
2013-11-13,5.45,5.47,5.45,5.37,85787.06,-0.03,-0.55,5.474,5.516,5.701,74530.75,90899.28,180959.56,0.45,0
2013-11-14,5.46,5.47,5.46,5.4,91801.02,0.01,0.18,5.472,5.49,5.688,78002.11,88794.17,176267.01,0.48,0
2013-11-15,5.46,5.58,5.49,5.44,141600.42,0.03,0.55,5.472,5.488,5.678,93842.69,87236.54,174533.68,0.74,0
2013-11-18,5.52,5.71,5.69,5.52,258543.72,0.2,3.64,5.514,5.502,5.66,128167.09,107151.0,166699.44,1.35,0
2013-11-19,5.9,6.05,5.93,5.81,600774.31,0.24,4.22,5.604,5.541,5.656,235701.31,157654.87,179000.87,3.14,0
2013-11-20,5.93,6.04,6.01,5.84,492138.16,0.08,1.35,5.716,5.595,5.659,316971.53,195751.14,191093.67,2.57,0
2013-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
