date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover,halt
2013-10-21,45.46,47.9,46.81,45.0,108069.48,1.35,2.97,46.81,46.81,46.81,108069.48,108069.48,108069.48,2.11,0
2013-10-22,47.09,49.08,45.91,45.87,102319.47,-0.9,-1.92,46.36,46.36,46.36,105194.48,105194.48,105194.48,2.0,0
2013-10-23,45.91,45.91,43.89,43.75,65279.36,-2.02,-4.4,45.537,45.537,45.537,91889.44,91889.44,91889.44,1.27,0
2013-10-24,43.72,44.48,43.71,43.0,37083.35,-0.18,-0.41,45.08,45.08,45.08,78187.91,78187.91,78187.91,0.72,0
2013-10-25,44.35,44.49,43.24,43.0,51487.36,-0.47,-1.07,44.712,44.712,44.712,72847.8,72847.8,72847.8,1.0,0
2013-10-28,43.48,43.8,42.5,41.78,54272.64,-0.74,-1.71,43.85,44.343,44.343,62088.44,69751.94,69751.94,1.06,0
2013-10-29,42.19,42.87,41.23,39.92,63248.02,-1.27,-2.99,42.914,43.899,43.899,54274.15,68822.81,68822.81,1.23,0
2013-10-30,41.32,42.23,41.91,41.2,30924.14,0.68,1.65,42.518,43.65,43.65,47403.1,64085.48,64085.48,0.6,0
2013-10-31,41.8,42.6,42.0,41.2,33498.28,0.09,0.21,42.176,43.467,43.467,46686.09,60686.9,60686.9,0.65,0
2013-11-01,42.58,42.7,40.09,39.8,75347.8,-1.91,-4.55,41.546,43.129,43.129,51458.18,62152.99,62152.99,1.47,0
2013-11-04,40.05,41.35,40.89,40.05,44677.96,0.8,2.0,41.224,42.537,42.925,49539.24,55813.84,60564.35,0.87,0
2013-11-05,40.79,41.7,41.64,39.95,40876.91,0.75,1.83,41.306,42.11,42.818,45065.02,49669.58,58923.73,0.8,0
2013-11-06,41.64,43.85,42.02,41.64,74415.43,0.38,0.91,41.328,41.923,42.757,53763.28,50583.19,60115.4,1.45,0
2013-11-07,42.02,42.77,41.8,41.35,33467.98,-0.22,-0.52,41.288,41.732,42.689,53757.22,50221.65,58212.01,0.65,0
2013-11-08,41.8,41.88,40.53,40.1,38709.3,-1.27,-3.04,41.376,41.461,42.545,46429.52,48943.85,56911.83,0.76,0
2013-11-11,40.57,41.88,41.45,40.22,21454.67,0.92,2.27,41.488,41.356,42.476,41784.86,45662.05,54695.76,0.42,0
2013-11-12,41.51,42.32,41.9,41.5,19685.52,0.45,1.09,41.54,41.423,42.442,37546.58,41305.8,52636.33,0.38,0
2013-11-13,42.2,42.78,41.73,41.53,29680.52,-0.17,-0.41,41.482,41.405,42.403,28599.6,41181.44,51361.01,0.58,0
2013-11-14,41.92,42.85,42.5,41.62,23186.16,0.77,1.84,41.622,41.455,42.408,26543.23,40150.23,49878.12,0.45,0
2013-11-15,42.5,43.88,43.25,42.38,50091.74,0.75,1.76,42.166,41.771,42.45,28819.72,37624.62,49888.8,0.98,0
2013-11-18,43.5,44.7,44.25,43.5,50439.03,1.0,2.31,42.726,42.107,42.322,34616.59,38200.73,47007.28,0.98,0
2013-11-19,44.3,44.7,43.8,43.4,32035.65,-0.45,-1.02,43.106,42.323,42.217,37086.62,37316.6,43493.09,0.63,0
2013-11-20,44.58,44.58,43.64,43.11,21232.0,-0.16,-0.36,43.488,42.485,42.204,35396.92,31998.26,41290.72,0.41,0
2013-11-21,43.6,43.6,42.52,41.9,41027.59,-1.12,-2.57,43.492,42.557,42.145,38965.2,32754.22,41487.94,0.8,0
2013-11-22,42.9,43.27,42.94,42.5,24262.21,0.42,0.99,43.43,42.798,42.13,33799.3,31309.51,40126.68,0.47,0
2013-11-25,43.36,44.21,43.87,42.94,37813.32,0.93,2.17,43.354,43.04,42.198,31274.15,32945.37,39303.71,0.74,0
2013-11-26,43.99,44.25,43.85,43.68,18407.39,-0.02,-0.05,43.364,43.235,42.329,28548.5,32817.56,37061.68,0.36,0
2013-11-27,43.98,44.69,44.36,43.68,27115.99,0.51,1.16,43.508,43.498,42.452,29725.3,32561.11,36871.27,0.53,0
2013-11-28,44.8,44.87,44.13,44.08,27961.26,-0.23,-0.52,43.83,43.661,42.558,27112.03,33038.62,36594.42,0.55,0
2013-11-29,44.3,45.49,45.0,44.3,24737.7,0.87,1.97,44.242,43.836,42.804,27207.13,30503.21,34063.92,0.48,0
2013-12-02,42.15,44.8,41.98,41.5,83279.31,-3.02,-6.71,43.864,43.609,42.858,36300.33,33787.24,35993.98,1.62,0
2013-12-03,41.6,42.5,42.0,41.01,43700.61,0.02,0.05,43.494,43.429,42.876,41358.97,34953.74,36135.17,0.85,0
2013-12-04,42.1,43.32,41.99,41.57,29728.88,-0.01,-0.02,43.02,43.264,42.875,41881.55,35803.43,33900.84,0.58,0
2013-12-05,41.55,41.85,39.79,39.6,94772.33,-2.2,-5.24,42.152,42.991,42.774,55243.77,41177.9,36966.06,1.85,0
2013-12-06,39.79,39.94,38.15,38.05,85345.77,-1.64,-4.12,40.782,42.512,42.655,67365.38,47286.26,39297.88,1.67,0
2013-12-09,38.4,39.2,38.98,38.4,47648.7,0.83,2.18,40.182,42.023,42.532,60239.26,48269.79,40607.58,0.93,0
2013-12-10,39.01,39.36,37.62,37.4,73950.01,-1.36,-3.49,39.306,41.4,42.318,66289.14,53824.06,43320.81,1.44,0
2013-12-11,37.62,38.61,38.06,37.62,38881.3,0.44,1.17,38.52,40.77,42.134,68119.62,55000.59,43780.85,0.76,0
2013-12-12,38.2,39.95,39.9,38.2,61853.67,1.84,4.83,38.542,40.347,42.004,61535.89,58389.83,45714.22,1.21,0
2013-12-13,39.51,40.3,39.4,39.16,46000.63,-0.5,-1.25,38.792,39.787,41.812,53666.86,60516.12,45509.67,0.9,0
2013-12-16,39.96,40.42,40.08,39.3,40563.28,0.68,1.73,39.012,39.597,41.603,52249.78,56244.52,45015.88,0.79,0
2013-12-17,39.96,39.96,39.05,38.36,30044.77,-1.03,-2.57,39.298,39.302,41.366,43468.73,54878.93,44916.34,0.59,0
2013-12-18,39.06,39.18,38.52,38.38,17568.49,-0.53,-1.36,39.39,38.955,41.11,39206.17,53662.9,44733.16,0.34,0
2013-12-19,39.01,40.0,39.09,38.8,23253.38,0.57,1.48,39.228,38.885,40.938,31486.11,46511.0,43844.45,0.45,0
2013-12-20,39.29,39.59,39.09,38.31,22529.35,0.0,0.0,39.166,38.979,40.746,26791.85,40229.36,43757.81,0.44,0
2013-12-23,38.9,39.27,38.69,38.5,18713.15,-0.4,-1.02,38.888,38.95,40.487,22421.83,37335.8,42802.8,0.37,0
2013-12-24,39.31,39.54,39.2,38.65,25594.27,0.51,1.32,38.918,39.108,40.254,21531.73,32500.23,43162.14,0.5,0
2013-12-25,39.49,40.32,39.75,39.3,32507.02,0.55,1.4,39.164,39.277,40.024,24519.43,31862.8,43431.69,0.63,0
2013-12-26,40.0,40.0,39.39,39.25,23660.09,-0.36,-0.91,39.224,39.226,39.787,24600.78,28043.44,43216.64,0.46,0
2013-12-27,39.15,40.72,40.5,39.15,37850.16,1.11,2.82,39.506,39.336,39.562,27664.94,27228.4,43872.26,0.74,0
2013-12-30,40.97,41.4,41.12,40.4,34898.18,0.62,1.53,39.992,39.44,39.519,30901.94,26661.89,41453.2,0.68,0
2013-12-31,40.72,41.34,40.99,39.85,45039.93,-0.13,-0.32,40.35,39.634,39.468,34791.08,28161.4,41520.17,0.87,0
2014-01-02,40.16,40.99,40.3,39.6,87923.14,-0.69,-1.68,40.46,39.812,39.384,45874.3,35196.87,44429.88,1.7,0
2014-01-03,40.35,40.77,40.38,40.01,36518.88,0.08,0.2,40.658,39.941,39.413,48446.06,36523.42,41517.21,0.7,0
2014-01-06,40.57,41.17,40.75,40.42,54307.29,0.37,0.92,40.708,40.107,39.543,51737.48,39701.21,39965.28,1.05,0
2014-01-07,40.49,43.2,42.61,40.21,71253.38,1.86,4.56,41.006,40.499,39.725,59008.52,44955.23,41145.52,1.37,0
2014-01-08,43.11,45.5,43.15,43.1,73230.68,0.54,1.27,41.438,40.894,40.001,64646.67,49718.88,41109.55,1.41,0
2014-01-09,43.14,43.98,43.16,42.51,35245.35,0.01,0.02,42.01,41.235,40.256,54111.12,49992.71,40927.75,0.68,0
2014-01-10,43.12,43.2,41.5,41.25,40413.83,-1.66,-3.85,42.234,41.446,40.336,54890.11,51668.08,39855.76,0.78,0
2014-01-13,41.55,41.8,39.4,38.9,104085.08,-2.1,-5.06,41.964,41.336,40.336,64845.66,58291.57,42759.99,2.01,0
2014-01-14,40.0,41.16,40.6,39.69,59727.5,1.2,3.05,41.562,41.284,40.362,62540.49,60774.51,43718.2,1.15,0
2014-01-15,40.8,42.3,40.7,40.69,34102.96,0.1,0.25,41.072,41.255,40.445,54714.94,59680.81,43921.11,0.66,0
2014-01-16,40.66,41.2,39.68,39.01,56972.07,-1.02,-2.51,40.376,41.193,40.503,59060.29,56585.7,45891.28,1.1,0
2014-01-17,39.45,40.14,39.0,38.91,47067.9,-0.68,-1.71,39.876,41.055,40.498,60391.1,57640.6,47082.01,0.91,0
2014-01-20,38.93,39.52,38.08,37.9,61915.73,-0.92,-2.36,39.612,40.788,40.448,51957.23,58401.45,49051.33,1.19,0
2014-01-21,38.08,39.29,38.61,38.08,28033.49,0.53,1.39,39.214,40.388,40.444,45618.43,54079.46,49517.35,0.54,0
2014-01-22,38.71,39.9,39.7,38.4,41290.18,1.09,2.82,39.014,40.043,40.469,47055.87,50885.41,50302.14,0.8,0
2014-01-23,39.8,40.27,39.75,39.62,53907.45,0.05,0.13,39.028,39.702,40.469,46442.95,52751.62,51372.16,1.04,0
2014-01-24,39.95,41.35,41.05,39.78,62636.78,1.3,3.27,39.438,39.657,40.552,49556.73,54973.91,53321.0,1.21,0
2014-01-27,40.75,41.2,40.0,39.99,50507.69,-1.05,-2.56,39.822,39.717,40.527,47275.12,49616.18,53953.87,0.97,0
2014-01-28,39.9,40.48,38.78,38.33,61726.48,-1.22,-3.05,39.856,39.535,40.41,54013.72,49816.07,55295.29,1.19,0
2014-01-29,38.82,39.52,38.56,38.1,58988.98,-0.22,-0.57,39.628,39.321,40.288,57553.48,52304.68,55992.74,1.14,0
2014-01-30,38.45,38.46,37.1,36.81,87186.28,-1.46,-3.79,39.098,39.063,40.128,64209.24,55326.1,55955.9,1.68,0
2014-02-07,37.1,37.85,37.3,37.06,65251.97,0.2,0.54,38.348,38.893,39.974,64732.28,57144.5,57392.55,1.26,0
2014-02-10,37.45,38.57,38.4,37.45,77617.62,1.1,2.95,38.028,38.925,39.857,70154.27,58714.69,58558.07,1.5,0
2014-02-11,38.55,40.6,40.32,38.55,115427.91,1.92,5.0,38.336,39.096,39.742,80894.55,67454.13,60766.8,2.23,0
2014-02-12,41.0,43.09,42.7,41.0,129580.61,2.38,5.9,39.164,39.396,39.72,95012.88,76283.18,63584.29,2.5,0
2014-02-13,42.98,42.98,41.2,41.2,94395.01,-1.5,-3.51,39.984,39.541,39.622,96454.62,80331.93,66541.78,1.82,0
2014-02-14,41.3,42.16,41.81,40.94,45069.02,0.61,1.48,40.886,39.617,39.637,92418.03,78575.16,66774.54,0.87,0
2014-02-17,42.4,42.8,41.77,41.6,66625.95,-0.04,-0.1,41.56,39.794,39.756,90219.7,80186.98,64901.58,1.28,0
2014-02-18,41.86,41.99,40.2,40.1,97370.79,-1.57,-3.76,41.536,39.936,39.736,86608.28,83751.41,66783.74,1.88,0
2014-02-19,40.6,40.9,40.0,39.7,79700.4,-0.2,-0.5,40.996,40.08,39.701,76632.23,85822.56,69063.62,1.54,0
2014-02-20,40.1,40.18,38.89,38.59,86919.93,-1.11,-2.77,40.534,40.259,39.661,75137.22,85795.92,70561.01,1.68,0
2014-02-21,38.86,39.5,38.8,38.6,74416.32,-0.09,-0.23,39.932,40.409,39.651,81006.68,86712.36,71928.43,1.43,0
2014-02-24,39.06,39.32,39.23,38.6,74887.4,0.43,1.11,39.424,40.492,39.709,82658.97,86439.33,72577.01,1.44,0
2014-02-25,39.41,39.5,36.39,36.0,129962.31,-2.84,-7.24,38.662,40.099,39.598,89177.27,87892.77,77673.45,2.51,0
2014-02-26,36.37,36.87,35.06,34.0,151529.88,-1.33,-3.65,37.674,39.335,39.366,103543.17,90087.7,83185.44,2.92,0
2014-02-27,35.27,36.35,35.05,35.0,95564.23,-0.01,-0.03,36.906,38.72,39.131,105272.03,90204.62,85268.28,1.84,0
2014-02-28,34.9,35.95,35.71,34.51,51531.98,0.66,1.88,36.288,38.11,38.863,100695.16,90850.92,84713.04,0.99,0
2014-03-03,35.86,37.49,37.22,35.82,68596.21,1.51,4.23,35.886,37.655,38.725,99436.92,91047.95,85617.46,1.32,0
2014-03-04,37.24,37.3,36.4,36.1,54808.52,-0.82,-2.2,35.888,37.275,38.606,84406.16,86791.72,85271.57,1.06,0
2014-03-05,36.91,37.32,36.41,36.14,49769.5,0.01,0.03,36.158,36.916,38.498,64054.09,83798.63,84810.59,0.96,0
