date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover,halt
2013-10-21,35.7,36.22,36.12,35.3,285494.75,0.41,1.15,36.12,36.12,36.12,285494.75,285494.75,285494.75,0.6,0
2013-10-22,36.0,36.06,35.64,35.48,258137.38,-0.48,-1.33,35.88,35.88,35.88,271816.07,271816.07,271816.07,0.54,0
2013-10-23,35.74,36.29,35.61,35.49,308362.28,-0.03,-0.08,35.79,35.79,35.79,283998.14,283998.14,283998.14,0.64,0
2013-10-24,35.56,35.56,34.99,34.95,267114.59,-0.62,-1.74,35.59,35.59,35.59,279777.25,279777.25,279777.25,0.56,0
2013-10-25,35.15,35.44,35.26,34.79,303462.81,0.27,0.77,35.524,35.524,35.524,284514.36,284514.36,284514.36,0.63,0
2013-10-28,35.89,35.99,35.6,35.35,223992.62,0.34,0.96,35.42,35.537,35.537,272213.94,274427.41,274427.41,0.47,0
2013-10-29,35.75,37.14,36.76,35.61,619570.75,1.16,3.26,35.644,35.711,35.711,344500.61,323733.6,323733.6,1.29,0
2013-10-30,36.79,37.47,37.39,36.6,420790.09,0.63,1.71,36.0,35.921,35.921,366986.17,335865.66,335865.66,0.88,0
2013-10-31,37.28,37.33,36.82,36.75,319398.16,-0.57,-1.52,36.366,36.021,36.021,377442.89,334035.94,334035.94,0.67,0
2013-11-01,36.82,37.99,37.56,36.82,383489.81,0.74,2.01,36.826,36.175,36.175,393448.29,338981.32,338981.32,0.8,0
2013-11-04,37.7,37.94,37.13,37.01,223813.17,-0.43,-1.15,37.132,36.276,36.262,393412.4,332813.17,328511.49,0.47,0
2013-11-05,36.99,36.99,36.74,36.06,278486.62,-0.39,-1.05,37.128,36.386,36.302,325195.57,334848.09,324342.75,0.58,0
2013-11-06,36.52,36.99,36.61,36.45,179595.22,-0.13,-0.35,36.972,36.486,36.325,276956.6,321971.38,313208.33,0.38,0
2013-11-07,36.79,36.97,36.55,36.3,209981.97,-0.06,-0.16,36.918,36.642,36.341,255073.36,316258.12,305835.02,0.44,0
2013-11-08,36.23,36.69,36.08,36.06,254553.73,-0.47,-1.29,36.622,36.724,36.324,229286.14,311367.21,302416.26,0.53,0
2013-11-11,36.0,36.45,36.25,35.95,276081.28,0.17,0.47,36.446,36.789,36.319,239739.76,316576.08,300770.33,0.58,0
2013-11-12,36.51,37.48,37.37,36.51,469656.38,1.12,3.09,36.572,36.85,36.381,277973.72,301584.64,310704.8,0.98,0
2013-11-13,36.9,37.1,36.27,36.2,381160.69,-1.1,-2.94,36.504,36.738,36.375,318286.81,297621.7,314619.02,0.8,0
2013-11-14,36.41,36.99,36.74,36.37,320888.31,0.47,1.3,36.542,36.73,36.394,340468.08,297770.72,314948.98,0.67,0
2013-11-15,36.78,38.44,38.18,36.78,821688.31,1.44,3.92,36.962,36.792,36.484,453894.99,341590.57,340285.95,1.72,0
2013-11-18,38.89,41.4,41.14,38.45,1492872.25,2.96,7.75,37.94,37.193,36.735,697253.19,468496.48,400654.82,3.12,0
2013-11-19,41.1,41.88,40.78,40.6,961206.0,-0.36,-0.88,38.622,37.597,36.992,795563.11,536768.41,435808.25,2.01,0
2013-11-20,41.19,41.37,41.0,40.4,778644.88,0.22,0.54,39.568,38.036,37.261,875059.95,596673.38,459322.38,1.63,0
2013-11-21,40.79,40.84,40.01,39.5,798501.19,-0.99,-2.42,40.222,38.382,37.512,970582.53,655525.3,485891.71,1.67,0
2013-11-22,40.11,40.41,40.08,39.55,732947.62,0.07,0.17,40.602,38.782,37.753,952834.39,703364.69,507365.95,1.53,0
2013-11-25,40.0,41.84,40.41,39.68,633826.0,0.33,0.82,40.456,39.198,37.994,781025.14,739139.16,527857.62,1.32,0
2013-11-26,40.6,40.9,40.55,40.16,321914.69,0.14,0.35,40.41,39.516,38.183,653166.88,724364.99,512974.82,0.67,0
2013-11-27,40.55,41.98,41.44,40.32,554939.75,0.89,2.19,40.498,40.033,38.386,608425.85,741742.9,519682.3,1.16,0
2013-11-28,41.59,42.38,41.49,41.45,506124.78,0.05,0.12,40.794,40.508,38.619,549950.57,760266.55,529018.63,1.06,0
2013-11-29,41.6,41.8,41.56,41.2,321645.53,0.07,0.17,41.09,40.846,38.819,467690.15,710262.27,525926.42,0.67,0
2013-12-02,41.43,43.3,42.89,41.43,802722.94,1.33,3.2,41.586,41.021,39.107,501469.54,641247.34,554871.91,1.68,0
2013-12-03,42.6,43.35,42.99,41.91,546107.31,0.1,0.23,42.074,41.242,39.42,546308.06,599737.47,568252.94,1.14,0
2013-12-04,42.83,44.66,44.25,42.73,628735.0,1.26,2.93,42.636,41.567,39.802,561067.11,584746.48,590709.93,1.31,0
2013-12-05,44.21,44.5,44.02,43.88,425048.56,-0.23,-0.52,43.142,41.968,40.175,544851.87,547401.22,601463.26,0.89,0
2013-12-06,44.12,44.5,42.91,42.44,651921.25,-1.11,-2.52,43.412,42.251,40.517,610907.01,539298.58,621331.64,1.36,0
2013-12-09,43.6,43.91,42.91,42.5,663350.56,0.0,0.0,43.416,42.501,40.85,583032.54,542251.04,640695.1,1.39,0
2013-12-10,42.98,43.5,43.19,42.86,368970.09,0.28,0.65,43.456,42.765,41.141,547605.09,546956.58,635660.79,0.77,0
2013-12-11,42.82,42.82,41.73,41.47,460152.91,-1.46,-3.38,42.952,42.794,41.414,513888.67,537477.89,639610.4,0.96,0
2013-12-12,41.49,41.96,41.52,41.0,350118.5,-0.21,-0.5,42.452,42.797,41.653,498902.66,521877.27,641071.91,0.73,0
2013-12-13,41.0,42.37,42.28,40.76,389103.34,0.76,1.83,42.326,42.869,41.858,446339.08,528623.05,619442.66,0.81,0
2013-12-16,42.18,42.68,42.02,41.75,383384.56,-0.26,-0.61,42.148,42.782,41.902,390345.88,486689.21,563968.27,0.8,0
2013-12-17,42.02,42.22,41.99,41.16,247242.38,-0.03,-0.07,41.908,42.682,41.962,366000.34,456802.72,528270.09,0.52,0
2013-12-18,41.76,42.2,41.81,41.65,213770.88,-0.18,-0.43,41.924,42.438,42.003,316723.93,415306.3,500026.39,0.45,0
2013-12-19,42.2,42.4,40.9,40.85,312939.34,-0.91,-2.18,41.8,42.126,42.047,309288.1,404095.38,475748.3,0.65,0
2013-12-20,40.81,41.22,38.97,38.61,541312.38,-1.93,-4.72,41.138,41.732,41.992,339729.91,393034.49,466166.54,1.13,0
2013-12-23,39.15,39.92,39.52,38.74,228042.22,0.55,1.41,40.638,41.393,41.947,308661.44,349503.66,445877.35,0.48,0
2013-12-24,39.74,40.4,39.87,39.53,245472.73,0.35,0.89,40.214,41.061,41.913,308307.51,337153.92,442055.25,0.51,0
2013-12-25,39.88,40.33,40.1,39.5,145445.81,0.23,0.58,39.872,40.898,41.846,294642.5,305683.21,421580.55,0.3,0
2013-12-26,39.91,40.01,39.58,39.4,170260.31,-0.52,-1.3,39.608,40.704,41.751,266106.69,287697.39,404787.33,0.36,0
2013-12-27,39.8,41.2,40.84,39.6,339226.47,1.26,3.18,39.982,40.56,41.715,225689.51,282709.71,405666.38,0.71,0
2013-12-30,41.22,41.5,40.81,40.79,248094.19,-0.03,-0.07,40.24,40.439,41.611,229699.9,269180.67,377934.94,0.52,0
2013-12-31,40.7,41.86,41.73,40.6,350531.03,0.92,2.25,40.612,40.413,41.548,250711.56,279509.54,368156.13,0.73,0
2014-01-02,41.59,41.6,41.3,40.66,228146.39,-0.43,-1.03,40.852,40.362,41.4,267251.68,280947.09,348126.69,0.48,0
