date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover,halt
2013-10-21,6.9,6.96,6.95,6.79,54431.72,0.06,0.87,6.95,6.95,6.95,54431.72,54431.72,54431.72,0.28,0
2013-10-22,6.92,6.95,6.87,6.84,51257.89,-0.08,-1.15,6.91,6.91,6.91,52844.81,52844.81,52844.81,0.26,0
2013-10-23,6.87,6.98,6.95,6.85,69711.82,0.08,1.16,6.923,6.923,6.923,58467.14,58467.14,58467.14,0.35,0
2013-10-24,6.9,6.92,6.79,6.79,43973.71,-0.16,-2.3,6.89,6.89,6.89,54843.79,54843.79,54843.79,0.22,0
2013-10-25,6.82,6.82,6.57,6.48,55983.28,-0.22,-3.24,6.826,6.826,6.826,55071.68,55071.68,55071.68,0.28,0
2013-10-28,6.57,6.65,6.56,6.5,26302.54,-0.01,-0.15,6.748,6.782,6.782,49445.85,50276.83,50276.83,0.13,0
2013-10-29,6.56,6.65,6.44,6.3,44067.74,-0.12,-1.83,6.662,6.733,6.733,48007.82,49389.81,49389.81,0.22,0
2013-10-30,6.44,6.54,6.53,6.31,32000.52,0.09,1.4,6.578,6.708,6.708,40465.56,47216.15,47216.15,0.16,0
2013-10-31,6.53,6.57,6.52,6.43,27284.85,-0.01,-0.15,6.524,6.687,6.687,37127.79,45001.56,45001.56,0.14,0
2013-11-01,6.52,6.65,6.59,6.48,29215.77,0.07,1.07,6.528,6.677,6.677,31774.28,43422.98,43422.98,0.15,0
2013-11-04,6.63,6.68,6.62,6.6,25743.67,0.03,0.46,6.54,6.644,6.672,31662.51,40554.18,41815.77,0.13,0
2013-11-05,6.64,6.65,6.64,6.51,23357.66,0.02,0.3,6.58,6.621,6.669,27520.49,37764.16,40277.6,0.12,0
2013-11-06,6.65,6.68,6.55,6.55,29698.7,-0.09,-1.35,6.584,6.581,6.66,27060.13,33762.84,39463.84,0.15,0
2013-11-07,6.54,6.59,6.5,6.49,20344.19,-0.05,-0.76,6.58,6.552,6.649,25672.0,31399.89,38098.15,0.1,0
2013-11-08,6.48,6.5,6.39,6.36,22910.98,-0.11,-1.69,6.54,6.534,6.631,24411.04,28092.66,37085.67,0.12,0
2013-11-11,6.38,6.43,6.36,6.29,19295.05,-0.03,-0.47,6.488,6.514,6.614,23121.32,27391.91,35973.76,0.1,0
2013-11-12,6.39,6.45,6.45,6.34,22937.19,0.09,1.42,6.45,6.515,6.605,23037.22,25278.86,35206.9,0.12,0
2013-11-13,6.45,6.49,6.37,6.35,23929.65,-0.08,-1.24,6.414,6.499,6.592,21883.41,24471.77,34580.39,0.12,0
2013-11-14,6.37,6.42,6.41,6.33,20085.55,0.04,0.63,6.396,6.488,6.582,21831.68,23751.84,33817.5,0.1,0
2013-11-15,6.45,6.7,6.56,6.4,52839.35,0.15,2.34,6.43,6.485,6.581,27817.36,26114.2,34768.59,0.27,0
2013-11-18,6.55,6.69,6.67,6.55,50482.11,0.11,1.68,6.492,6.49,6.567,34054.77,28588.04,34571.11,0.26,0
2013-11-19,6.67,6.67,6.61,6.6,32553.4,-0.06,-0.9,6.524,6.487,6.554,35978.01,29507.62,33635.89,0.17,0
2013-11-20,6.65,6.79,6.72,6.61,52588.82,0.11,1.66,6.594,6.504,6.543,41709.85,31796.63,32779.74,0.27,0
2013-11-21,6.73,6.73,6.64,6.61,38896.32,-0.08,-1.19,6.64,6.518,6.535,45472.0,33651.84,32525.87,0.2,0
2013-11-22,6.65,6.74,6.69,6.62,35361.39,0.05,0.75,6.666,6.548,6.541,41976.41,34896.88,31494.77,0.18,0
2013-11-25,6.72,6.74,6.67,6.65,29679.0,-0.02,-0.3,6.666,6.579,6.547,37815.79,35935.28,31663.6,0.15,0
2013-11-26,6.69,6.73,6.65,6.63,27770.78,-0.02,-0.3,6.674,6.599,6.557,36859.26,36418.64,30848.75,0.14,0
2013-11-27,6.64,6.65,6.62,6.55,36047.21,-0.03,-0.45,6.654,6.624,6.562,33550.94,37630.39,31051.08,0.18,0
2013-11-28,6.62,7.24,7.0,6.61,189122.3,0.38,5.74,6.726,6.683,6.586,63596.14,54534.07,39142.95,0.96,0
2013-11-29,6.88,6.93,6.85,6.82,89275.63,-0.15,-2.14,6.758,6.712,6.599,74378.98,58177.7,42145.95,0.45,0
2013-12-02,6.74,7.03,6.84,6.66,108391.09,-0.01,-0.15,6.792,6.729,6.61,90121.4,63968.59,46278.32,0.55,0
2013-12-03,6.73,6.97,6.93,6.68,72106.72,0.09,1.32,6.848,6.761,6.624,98988.59,67923.93,48715.77,0.37,0
2013-12-04,6.92,7.04,6.95,6.86,80026.7,0.02,0.29,6.914,6.784,6.644,107784.49,70667.71,51232.17,0.41,0
2013-12-05,6.95,6.99,6.89,6.83,50582.8,-0.06,-0.86,6.892,6.809,6.664,80076.59,71836.36,52744.1,0.26,0
2013-12-06,6.87,6.95,6.87,6.85,33995.42,-0.02,-0.29,6.896,6.827,6.688,69020.55,71699.76,53298.32,0.17,0
2013-12-09,6.87,6.94,6.83,6.8,39997.49,-0.04,-0.58,6.894,6.843,6.711,55341.83,72731.61,54333.45,0.2,0
