date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover,halt
2013-10-21,4.22,4.25,4.23,4.19,251940.45,0.0,0.0,4.23,4.23,4.23,251940.45,251940.45,251940.45,0.15,0
2013-10-22,4.23,4.23,4.2,4.19,207539.97,-0.03,-0.71,4.215,4.215,4.215,229740.21,229740.21,229740.21,0.13,0
2013-10-23,4.21,4.24,4.16,4.16,253589.62,-0.04,-0.95,4.197,4.197,4.197,237690.01,237690.01,237690.01,0.15,0
2013-10-24,4.17,4.17,4.11,4.09,262508.56,-0.05,-1.2,4.175,4.175,4.175,243894.65,243894.65,243894.65,0.16,0
2013-10-25,4.11,4.12,4.04,4.01,334342.88,-0.07,-1.7,4.148,4.148,4.148,261984.3,261984.3,261984.3,0.2,0
2013-10-28,4.04,4.06,4.06,4.02,153157.73,0.02,0.49,4.114,4.133,4.133,242227.75,243846.54,243846.54,0.09,0
2013-10-29,4.05,4.08,4.03,4.0,300446.88,-0.03,-0.74,4.08,4.119,4.119,260809.13,251932.3,251932.3,0.18,0
2013-10-30,4.02,4.09,4.07,4.01,207397.92,0.04,0.99,4.062,4.113,4.113,251570.79,246365.5,246365.5,0.13,0
2013-10-31,4.08,4.08,4.06,4.03,135441.45,-0.01,-0.25,4.052,4.107,4.107,226157.37,234040.61,234040.61,0.08,0
2013-11-01,4.06,4.09,4.08,4.05,112955.55,0.02,0.49,4.06,4.104,4.104,181879.91,221932.1,221932.1,0.07,0
2013-11-04,4.09,4.11,4.08,4.07,105176.62,0.0,0.0,4.064,4.089,4.102,172283.68,207255.72,211317.97,0.06,0
2013-11-05,4.06,4.1,4.09,4.04,135353.45,0.01,0.24,4.076,4.078,4.101,139265.0,200037.07,204987.59,0.08,0
2013-11-06,4.08,4.12,4.1,4.07,152540.39,0.01,0.24,4.082,4.072,4.101,128293.49,189932.14,200953.19,0.09,0
2013-11-07,4.1,4.11,4.08,4.06,109809.83,-0.02,-0.49,4.086,4.069,4.099,123167.17,174662.27,194442.95,0.07,0
2013-11-08,4.07,4.11,4.06,4.05,141519.98,-0.02,-0.49,4.082,4.071,4.097,128880.05,155379.98,190914.75,0.09,0
2013-11-11,4.07,4.09,4.05,4.03,113209.27,-0.01,-0.25,4.076,4.07,4.094,130486.58,151385.13,186058.16,0.07,0
2013-11-12,4.06,4.09,4.07,4.05,118962.52,0.02,0.49,4.072,4.074,4.092,127208.4,133236.7,182111.36,0.07,0
2013-11-13,4.06,4.07,4.03,4.02,127686.55,-0.04,-0.98,4.058,4.07,4.089,122237.63,125265.56,179087.76,0.08,0
2013-11-14,4.04,4.05,4.01,4.0,120916.33,-0.02,-0.5,4.044,4.065,4.085,124458.93,123813.05,176026.1,0.07,0
2013-11-15,4.03,4.09,4.07,4.02,224051.44,0.06,1.5,4.046,4.064,4.084,140965.22,134922.64,178427.37,0.14,0
2013-11-18,4.08,4.21,4.17,4.07,535832.06,0.1,2.46,4.07,4.073,4.081,225489.78,177988.18,192621.95,0.33,0
2013-11-19,4.18,4.18,4.14,4.11,211543.48,-0.03,-0.72,4.084,4.078,4.078,244005.97,185607.19,192822.13,0.13,0
2013-11-20,4.15,4.18,4.17,4.13,186056.77,0.03,0.72,4.112,4.085,4.079,255680.02,188958.82,189445.48,0.11,0
2013-11-21,4.16,4.16,4.13,4.11,187379.16,-0.04,-0.96,4.136,4.09,4.08,268972.58,196715.76,185689.01,0.11,0
2013-11-22,4.15,4.16,4.11,4.1,202353.08,-0.02,-0.48,4.144,4.095,4.083,264632.91,202799.07,179089.52,0.12,0
2013-11-25,4.11,4.17,4.15,4.1,319951.06,0.04,0.97,4.14,4.105,4.088,221456.71,223473.25,187429.19,0.19,0
2013-11-26,4.14,4.24,4.19,4.14,422012.12,0.04,0.96,4.15,4.117,4.096,263550.44,253778.21,193507.45,0.26,0
2013-11-27,4.21,4.25,4.24,4.19,264860.12,0.05,1.19,4.164,4.138,4.104,279311.11,267495.56,196380.56,0.16,0
2013-11-28,4.23,4.36,4.32,4.22,489129.75,0.08,1.89,4.202,4.169,4.117,339661.23,304316.9,214064.98,0.3,0
2013-11-29,4.32,4.32,4.3,4.25,187089.8,-0.02,-0.46,4.24,4.192,4.128,336608.57,300620.74,217771.69,0.11,0
2013-12-02,4.27,4.28,4.21,4.18,405044.97,-0.09,-2.09,4.252,4.196,4.135,353627.35,287542.03,232765.11,0.25,0
2013-12-03,4.2,4.32,4.29,4.19,426814.53,0.08,1.9,4.272,4.211,4.145,354587.83,309069.14,247338.16,0.26,0
2013-12-04,4.31,4.43,4.39,4.29,548403.5,0.1,2.33,4.302,4.233,4.159,411296.51,345303.81,267131.32,0.33,0
2013-12-05,4.4,4.47,4.39,4.33,231899.77,0.0,0.0,4.316,4.259,4.175,359850.51,349755.87,273235.81,0.14,0
2013-12-06,4.38,4.43,4.4,4.36,327126.25,0.01,0.23,4.336,4.288,4.192,387857.8,362233.19,282516.13,0.2,0
2013-12-09,4.42,4.46,4.44,4.4,309070.72,0.04,0.91,4.382,4.317,4.211,368662.95,361145.15,292309.2,0.19,0
2013-12-10,4.44,4.5,4.43,4.4,277190.31,-0.01,-0.23,4.41,4.341,4.229,338738.11,346662.97,300220.59,0.17,0
2013-12-11,4.42,4.44,4.34,4.33,245665.8,-0.09,-2.03,4.4,4.351,4.245,278190.57,344743.54,306119.55,0.15,0
2013-12-12,4.33,4.35,4.31,4.29,211136.38,-0.03,-0.69,4.384,4.35,4.26,274037.89,316944.2,310630.55,0.13,0
2013-12-13,4.27,4.31,4.22,4.2,267774.12,-0.09,-2.09,4.348,4.342,4.267,262167.47,325012.63,312816.69,0.16,0
2013-12-16,4.22,4.25,4.18,4.16,269656.72,-0.04,-0.95,4.296,4.339,4.268,254284.67,311473.81,299507.92,0.16,0
2013-12-17,4.18,4.2,4.14,4.12,194758.66,-0.04,-0.96,4.238,4.324,4.268,237798.34,288268.22,298668.68,0.12,0
2013-12-18,4.14,4.17,4.16,4.12,78337.68,0.02,0.48,4.202,4.301,4.267,204332.71,241261.64,293282.72,0.05,0
2013-12-19,4.16,4.18,4.1,4.1,165957.7,-0.06,-1.44,4.16,4.272,4.266,195296.98,234667.43,292211.65,0.1,0
2013-12-20,4.12,4.12,4.04,4.01,294358.59,-0.06,-1.46,4.124,4.236,4.262,200613.87,231390.67,296811.93,0.18,0
2013-12-23,4.06,4.06,4.02,4.0,183441.22,-0.02,-0.49,4.092,4.194,4.256,183370.77,218827.72,289986.44,0.11,0
2013-12-24,4.02,4.11,4.08,4.02,240300.95,0.06,1.49,4.08,4.159,4.25,192479.23,215138.78,280900.88,0.15,0
2013-12-25,4.06,4.1,4.08,4.04,88922.88,0.0,0.0,4.064,4.133,4.242,194596.27,199464.49,272104.01,0.05,0
2013-12-26,4.08,4.09,4.04,4.03,78974.11,-0.04,-0.98,4.052,4.106,4.228,177199.55,186248.26,251596.23,0.05,0
2013-12-27,4.06,4.14,4.09,4.03,228466.16,0.05,1.24,4.062,4.093,4.218,164021.06,182317.47,253665.05,0.14,0
2013-12-30,4.12,4.16,4.06,4.01,263392.41,-0.03,-0.73,4.07,4.081,4.21,180011.3,181691.04,246582.42,0.16,0
2013-12-31,4.04,4.1,4.09,4.03,248248.67,0.03,0.74,4.072,4.076,4.2,181600.85,187040.04,237654.13,0.15,0
2014-01-02,4.07,4.07,4.04,4.0,353069.62,-0.05,-1.22,4.064,4.064,4.183,234430.19,214513.23,227887.44,0.21,0
2014-01-03,4.01,4.04,4.01,3.99,200782.41,-0.03,-0.74,4.058,4.055,4.164,258791.85,217995.7,226331.57,0.12,0
2014-01-06,4.01,4.02,3.9,3.79,367298.22,-0.11,-2.74,4.02,4.041,4.139,286558.27,225289.66,228340.17,0.22,0
2014-01-07,3.87,3.92,3.89,3.86,94670.61,-0.01,-0.26,3.986,4.028,4.111,252813.91,216412.6,217620.16,0.06,0
