date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover,halt
2013-10-21,18.9,19.13,19.11,18.53,49719.13,0.07,0.37,19.11,19.11,19.11,49719.13,49719.13,49719.13,0.58,0
2013-10-22,19.0,19.3,18.92,18.81,41064.74,-0.19,-0.99,19.015,19.015,19.015,45391.94,45391.94,45391.94,0.48,0
2013-10-23,18.71,19.1,18.02,18.0,61007.75,-0.9,-4.76,18.683,18.683,18.683,50597.21,50597.21,50597.21,0.72,0
2013-10-24,18.05,18.55,17.97,17.89,75460.75,-0.05,-0.28,18.505,18.505,18.505,56813.09,56813.09,56813.09,0.84,0
2013-10-25,17.98,18.1,17.81,17.5,54166.47,-0.16,-0.89,18.366,18.366,18.366,56283.77,56283.77,56283.77,0.6,0
2013-10-28,17.75,18.32,18.14,17.7,41466.81,0.33,1.85,18.172,18.328,18.328,54633.3,53814.28,53814.28,0.46,0
2013-10-29,18.32,18.39,17.65,17.43,44703.52,-0.49,-2.7,17.918,18.231,18.231,55361.06,52512.74,52512.74,0.5,0
2013-10-30,17.63,17.92,17.84,17.27,42598.41,0.19,1.08,17.882,18.183,18.183,51679.19,51273.45,51273.45,0.47,0
2013-10-31,17.75,17.81,17.61,17.52,24510.65,-0.23,-1.29,17.81,18.119,18.119,41489.17,48299.8,48299.8,0.27,0
2013-11-01,17.85,17.88,17.48,17.38,35079.56,-0.13,-0.74,17.744,18.055,18.055,37671.79,46977.78,46977.78,0.39,0
2013-11-04,17.55,17.79,17.63,17.5,22446.24,0.15,0.86,17.642,17.907,18.016,33867.68,44250.49,44747.64,0.25,0
2013-11-05,17.5,17.8,17.8,17.42,18514.11,0.17,0.96,17.672,17.795,17.998,28629.79,41995.43,42561.51,0.21,0
2013-11-06,17.7,18.7,18.19,17.7,48031.24,0.39,2.19,17.742,17.812,18.013,29716.36,40697.78,42982.26,0.53,0
2013-11-07,18.2,18.39,17.98,17.88,19230.38,-0.21,-1.15,17.816,17.813,18.011,28660.31,35074.74,41285.7,0.21,0
2013-11-08,17.9,18.0,17.91,17.66,15534.42,-0.07,-0.39,17.902,17.823,18.004,24751.28,31211.53,39568.95,0.17,0
2013-11-11,17.89,17.9,17.65,17.27,23686.95,-0.26,-1.45,17.906,17.774,17.982,24999.42,29433.55,38576.32,0.26,0
2013-11-12,17.65,18.33,18.29,17.45,27313.67,0.64,3.63,18.004,17.838,18.0,26759.33,27694.56,37913.81,0.3,0
2013-11-13,19.5,20.12,18.36,18.28,149973.16,0.07,0.38,18.038,17.89,18.02,47147.72,38432.04,44139.33,1.66,0
2013-11-14,18.2,20.17,19.87,18.09,213675.98,1.51,8.22,18.416,18.116,18.117,86036.84,57348.57,53062.31,2.37,0
2013-11-15,19.6,21.77,20.83,19.6,253132.27,0.96,4.83,19.0,18.451,18.253,133556.41,79153.84,63065.81,2.8,0
2013-11-18,21.3,22.91,22.81,21.3,408003.06,1.98,9.51,20.032,18.969,18.438,210419.63,117709.52,80980.01,4.52,0
2013-11-19,22.4,23.28,22.34,22.03,263472.31,-0.47,-2.06,20.842,19.423,18.609,257651.36,142205.34,92100.39,2.92,0
2013-11-20,22.45,24.49,24.17,22.4,250863.98,1.83,8.19,22.004,20.021,18.917,277829.52,162488.62,101593.2,2.78,0
2013-11-21,23.53,24.08,23.21,22.93,175595.05,-0.96,-3.97,22.672,20.544,19.179,270213.33,178125.09,106599.91,1.94,0
2013-11-22,24.0,24.86,23.44,23.3,204725.38,0.23,0.99,23.194,21.097,19.46,260531.96,197044.18,114127.86,2.27,0
2013-11-25,24.3,25.51,24.94,24.0,249468.55,1.5,6.4,23.62,21.826,19.8,228825.05,219622.34,124527.94,2.76,0
2013-11-26,24.5,25.5,24.27,24.06,171735.3,-0.67,-2.69,24.006,22.424,20.131,210477.65,234064.5,130879.53,1.9,0
2013-11-27,24.4,25.0,24.86,24.0,137144.77,0.59,2.43,24.144,23.074,20.482,187733.81,232781.66,135606.85,1.52,0
2013-11-28,24.99,25.68,24.2,24.19,145569.28,-0.66,-2.65,24.342,23.507,20.812,181728.66,225970.99,141659.78,1.61,0
2013-11-29,24.22,25.2,24.9,24.03,128117.03,0.7,2.89,24.634,23.914,21.183,166406.99,213469.47,146311.66,1.42,0
2013-12-02,24.9,25.66,23.28,22.5,249409.44,-1.62,-6.51,24.302,23.961,21.465,166395.16,197610.11,157659.82,2.76,0
2013-12-03,23.4,23.96,23.77,22.75,101026.3,0.49,2.1,24.202,24.104,21.764,152253.36,181365.51,161785.43,1.12,0
2013-12-04,23.53,24.03,23.79,23.5,101476.66,0.02,0.08,23.988,24.066,22.044,145119.74,166426.78,164457.7,1.12,0
2013-12-05,23.88,24.77,23.66,23.3,80089.32,-0.13,-0.55,23.88,24.111,22.328,132023.75,156876.2,167500.64,0.89,0
2013-12-06,23.42,23.58,23.07,22.78,87453.61,-0.59,-2.49,23.514,24.074,22.586,123891.07,145149.03,171096.6,0.97,0
2013-12-09,23.26,23.48,23.24,22.98,69878.21,0.17,0.74,23.506,23.904,22.865,87984.82,127189.99,173406.17,0.77,0
2013-12-10,23.13,23.42,23.28,22.69,64275.51,0.04,0.17,23.408,23.805,23.115,80634.66,116444.01,175254.26,0.71,0
2013-12-11,23.26,23.45,22.96,22.81,52860.4,-0.32,-1.38,23.242,23.615,23.345,70911.41,108015.58,170398.62,0.59,0
2013-12-12,22.95,23.32,22.97,22.78,45871.56,0.01,0.04,23.104,23.492,23.5,64067.86,98045.8,162008.4,0.51,0
2013-12-13,22.84,23.18,23.01,22.81,34995.36,0.04,0.17,23.092,23.303,23.609,53576.21,88733.64,151101.55,0.39,0
2013-12-16,23.02,23.2,22.56,21.91,68117.54,-0.45,-1.96,22.956,23.231,23.596,53224.07,70604.45,134107.28,0.75,0
2013-12-17,22.44,23.5,23.07,22.21,129980.17,0.51,2.26,22.914,23.161,23.633,66365.01,73499.83,127432.67,1.44,0
2013-12-18,23.1,23.2,22.5,22.31,67084.16,-0.57,-2.47,22.822,23.032,23.549,69209.76,70060.58,118243.68,0.74,0
2013-12-19,22.51,23.05,22.26,22.11,38569.55,-0.24,-1.07,22.68,22.892,23.502,67749.36,65908.61,111392.41,0.43,0
2013-12-20,22.06,22.45,21.46,21.3,69729.32,-0.8,-3.59,22.37,22.731,23.403,74696.15,64136.18,104642.6,0.77,0
2013-12-23,21.6,22.8,22.48,20.96,100565.6,1.02,4.75,22.354,22.655,23.28,81185.76,67204.92,97197.45,1.11,0
2013-12-24,22.9,23.32,22.7,22.4,116393.43,0.22,0.98,22.28,22.597,23.201,78468.41,72416.71,94430.36,1.29,0
2013-12-25,22.6,23.3,23.01,22.51,53695.09,0.31,1.37,22.382,22.602,23.109,75790.6,72500.18,90257.88,0.59,0
2013-12-26,22.69,23.07,22.79,22.6,34690.04,-0.22,-0.96,22.488,22.584,23.038,75014.7,71382.03,84713.92,0.38,0
2013-12-27,22.9,23.41,23.34,22.8,67106.99,0.55,2.41,22.864,22.617,22.96,74490.23,74593.19,81663.41,0.74,0
2013-12-30,23.44,24.18,23.9,23.31,81784.99,0.56,2.4,23.148,22.751,22.991,70734.11,75959.93,73282.19,0.91,0
2013-12-31,23.66,24.06,23.86,23.55,41727.57,-0.04,-0.17,23.38,22.83,22.996,55800.94,67134.67,70317.25,0.46,0
2014-01-02,23.88,23.96,23.63,22.92,59600.46,-0.23,-0.96,23.504,22.943,22.988,56982.01,66386.3,68223.44,0.66,0
2014-01-03,23.35,23.59,23.13,22.99,61564.29,-0.5,-2.12,23.572,23.03,22.961,62356.86,68685.78,67297.19,0.68,0
2014-01-06,23.06,23.06,22.52,22.15,57261.38,-0.61,-2.64,23.408,23.136,22.934,60387.74,67438.98,65787.58,0.63,0
2014-01-07,22.39,22.78,22.66,22.31,25855.01,0.14,0.62,23.16,23.154,22.905,49201.74,59967.93,63586.42,0.29,0
2014-01-08,23.31,24.4,24.03,22.5,114396.54,1.37,6.05,23.194,23.287,22.942,63735.54,59768.24,66092.47,1.27,0
2014-01-09,23.58,24.1,22.98,22.81,101569.4,-1.05,-4.37,23.064,23.284,22.943,72129.32,64555.67,68527.92,1.13,0
2014-01-10,22.81,24.0,23.5,22.81,62892.52,0.52,2.26,23.138,23.355,22.97,72394.97,67375.91,69378.97,0.7,0
2014-01-13,23.79,23.89,23.03,22.55,55430.05,-0.47,-2.0,23.24,23.324,22.971,72028.7,66208.22,70400.7,0.61,0
2014-01-14,22.89,23.2,23.09,22.7,26987.72,0.06,0.26,23.326,23.243,22.997,72255.25,60728.49,68344.21,0.3,0
2014-01-15,23.09,24.3,23.84,22.88,116998.85,0.75,3.25,23.288,23.241,23.036,72775.71,68255.62,67695.15,1.3,0
2014-01-16,23.72,24.25,24.02,23.56,57308.91,0.18,0.76,23.496,23.28,23.112,63923.61,68026.47,67206.39,0.63,0
2014-01-17,24.02,24.25,23.89,23.79,57155.05,-0.13,-0.54,23.574,23.356,23.193,62776.12,67585.54,68135.66,0.63,0
2014-01-20,23.89,23.99,23.15,22.9,50452.86,-0.74,-3.1,23.598,23.419,23.278,61780.68,66904.69,67171.84,0.56,0
2014-01-21,23.44,23.66,23.32,23.06,38311.18,0.17,0.73,23.644,23.485,23.32,64045.37,68150.31,64059.12,0.42,0
2014-01-22,23.3,24.01,23.83,23.2,60482.45,0.51,2.19,23.642,23.465,23.376,52742.09,62758.9,61263.57,0.67,0
2014-01-23,23.7,25.0,24.45,23.7,110234.48,0.62,2.6,23.728,23.612,23.448,63327.2,63625.41,64090.54,1.22,0
2014-01-24,24.01,24.8,24.39,24.01,52455.07,-0.06,-0.24,23.828,23.701,23.528,62387.21,62581.66,64978.79,0.58,0
2014-01-27,25.25,25.25,24.3,24.2,73064.59,-0.09,-0.37,24.058,23.828,23.576,66909.55,64345.12,65276.67,0.81,0
